10000 20000
154 289 7.99
128 290 94.93
21 291 37.55
26 292 17.06
283 293 30.01
138 294 52.05
93 295 81.68
59 296 5.39
251 297 3.79
215 298 28.05
208 299 94.12
154 300 83.58
127 301 32.35
194 302 14.64
268 303 94.12
164 304 71.45
191 305 76.20
138 306 9.54
214 307 49.64
1 308 37.73
131 309 87.43
110 310 63.13
73 311 12.36
223 312 43.19
111 313 32.19
311 314 36.15
90 315 97.61
87 316 48.32
18 317 39.20
177 318 85.96
308 319 93.15
189 320 34.43
170 321 23.79
288 322 82.11
289 323 67.57
20 324 51.09
323 325 8.62
188 326 24.11
49 327 80.73
97 328 34.13
78 329 36.53
257 330 38.22
32 331 88.01
187 332 63.11
66 333 47.50
27 334 59.54
82 335 6.49
15 336 9.99
59 337 35.95
31 338 1.72
69 339 10.94
154 340 57.51
115 341 65.02
30 342 37.53
98 343 46.91
178 344 57.67
246 345 39.95
275 346 16.58
35 347 80.44
25 348 54.18
324 349 27.77
69 350 67.58
280 351 6.70
163 352 61.53
352 353 67.67
234 354 44.16
3 355 14.06
84 356 95.17
246 357 81.29
303 358 23.84
94 359 3.36
205 360 10.64
307 361 75.41
353 362 69.27
91 363 4.92
309 364 82.78
285 365 36.18
116 366 63.93
41 367 26.93
28 368 82.53
275 369 86.71
157 370 71.22
251 371 27.36
369 372 77.85
32 373 98.08
264 374 35.84
7 375 81.20
363 376 42.76
272 377 70.70
67 378 12.45
214 379 34.49
263 380 6.30
127 381 44.59
116 382 11.55
147 383 93.70
296 384 64.13
155 385 19.76
38 386 80.18
21 387 1.74
313 388 53.77
29 389 58.72
68 390 99.27
123 391 34.09
83 392 95.53
108 393 53.06
63 394 78.42
315 395 2.22
257 396 56.21
330 397 52.96
127 398 16.34
238 399 59.83
41 400 27.07
116 401 14.82
92 402 24.71
386 403 64.29
124 404 14.38
84 405 66.08
82 406 61.94
397 407 54.67
146 408 3.97
365 409 64.45
26 410 93.27
48 411 65.11
320 412 11.48
316 413 16.23
350 414 63.72
198 415 6.28
23 416 53.65
141 417 96.04
253 418 34.67
217 419 54.83
332 420 82.35
288 421 60.69
128 422 20.09
159 423 1.75
118 424 22.09
234 425 4.44
221 426 30.86
108 427 63.84
74 428 85.61
388 429 67.15
203 430 54.13
118 431 39.12
145 432 91.54
101 433 84.14
26 434 94.49
201 435 73.25
46 436 58.88
140 437 21.12
286 438 48.30
234 439 1.03
391 440 86.06
348 441 83.76
279 442 72.02
80 443 57.26
17 444 26.67
304 445 6.96
375 446 95.84
60 447 86.58
373 448 79.23
324 449 13.58
418 450 9.68
95 451 50.56
102 452 19.76
41 453 45.53
237 454 91.54
107 455 36.46
185 456 49.03
76 457 93.52
438 458 66.82
35 459 77.68
297 460 74.19
383 461 72.28
326 462 28.71
299 463 57.41
195 464 29.57
89 465 80.67
81 466 55.81
310 467 5.81
420 468 1.91
361 469 41.64
73 470 94.91
203 471 70.05
420 472 96.32
68 473 63.98
400 474 14.36
320 475 55.63
325 476 25.30
31 477 57.58
322 478 85.77
321 479 59.95
151 480 83.97
454 481 52.59
389 482 70.84
471 483 14.35
58 484 7.75
262 485 64.20
338 486 32.09
372 487 45.59
239 488 96.83
216 489 90.55
154 490 50.24
152 491 97.75
28 492 73.09
41 493 27.54
2 494 69.32
452 495 73.20
5 496 27.10
64 497 92.07
389 498 82.19
398 499 68.69
305 500 60.40
285 501 90.59
377 502 66.14
44 503 19.89
370 504 44.76
297 505 73.17
137 506 55.63
21 507 68.53
390 508 26.26
458 509 86.58
237 510 81.55
486 511 47.88
249 512 84.56
507 513 5.59
455 514 45.36
260 515 55.69
509 516 6.16
193 517 96.24
514 518 81.47
291 519 34.28
324 520 25.58
136 521 20.22
385 522 77.38
160 523 8.93
420 524 82.81
272 525 97.22
436 526 54.27
198 527 72.01
101 528 84.04
46 529 5.59
65 530 49.87
427 531 34.16
425 532 6.57
297 533 26.34
62 534 45.54
24 535 13.27
454 536 66.08
435 537 50.33
144 538 20.23
306 539 46.10
521 540 52.76
205 541 66.39
44 542 87.42
451 543 44.87
495 544 14.99
538 545 99.86
189 546 9.75
467 547 18.89
199 548 63.43
524 549 2.35
182 550 3.86
527 551 78.09
187 552 46.10
372 553 12.40
170 554 85.69
114 555 67.37
95 556 99.82
297 557 44.49
7 558 71.16
132 559 58.70
314 560 37.83
156 561 49.01
461 562 91.58
183 563 60.89
229 564 11.14
62 565 62.98
542 566 75.86
194 567 81.94
447 568 68.50
168 569 86.30
453 570 50.84
531 571 91.64
351 572 86.43
207 573 37.90
87 574 24.49
306 575 42.73
528 576 54.15
240 577 7.88
348 578 57.64
408 579 99.74
24 580 30.01
205 581 80.78
213 582 3.79
65 583 26.84
505 584 56.05
16 585 25.47
25 586 65.81
216 587 56.55
239 588 52.23
382 589 9.81
92 590 89.04
82 591 37.03
289 592 42.29
165 593 87.93
111 594 11.69
496 595 66.71
317 596 50.39
51 597 45.58
273 598 10.20
451 599 24.46
44 600 83.56
154 601 71.14
86 602 65.03
432 603 1.60
283 604 21.13
349 605 91.99
419 606 60.95
51 607 52.37
448 608 71.94
226 609 2.17
496 610 27.96
306 611 23.33
201 612 15.37
30 613 30.52
549 614 39.33
214 615 88.83
360 616 2.90
285 617 71.26
423 618 86.66
104 619 83.20
76 620 81.26
139 621 16.97
238 622 4.21
107 623 44.46
35 624 8.63
498 625 57.78
122 626 13.51
31 627 12.94
331 628 48.02
89 629 51.45
230 630 95.43
411 631 9.25
158 632 99.25
542 633 64.27
212 634 51.36
156 635 92.71
184 636 22.66
410 637 73.84
72 638 77.02
451 639 1.02
634 640 62.92
202 641 20.24
500 642 37.90
538 643 3.30
548 644 73.63
451 645 71.28
135 646 93.02
55 647 66.40
510 648 59.03
566 649 78.19
315 650 77.14
370 651 42.02
610 652 79.58
569 653 24.66
228 654 33.15
269 655 41.25
618 656 81.47
589 657 70.51
609 658 91.67
515 659 4.30
557 660 26.56
566 661 34.36
560 662 54.11
628 663 11.86
546 664 30.43
24 665 22.54
549 666 59.94
666 667 6.36
13 668 78.41
192 669 95.12
364 670 53.70
99 671 6.63
617 672 95.86
246 673 53.54
224 674 48.95
478 675 52.83
389 676 31.42
349 677 93.09
224 678 85.95
508 679 96.67
108 680 92.99
37 681 22.94
618 682 81.76
281 683 91.45
138 684 57.32
461 685 70.72
182 686 22.94
93 687 45.19
114 688 52.50
15 689 6.34
77 690 54.57
521 691 74.95
411 692 44.36
571 693 69.51
230 694 71.98
537 695 45.68
507 696 84.39
401 697 17.89
461 698 94.93
431 699 26.31
179 700 94.91
202 701 62.26
531 702 72.39
413 703 35.66
455 704 5.18
561 705 25.33
300 706 98.16
149 707 43.73
308 708 67.31
49 709 71.82
451 710 78.42
573 711 4.26
520 712 84.13
109 713 28.96
508 714 29.49
314 715 31.30
362 716 50.31
264 717 41.25
11 718 99.02
618 719 46.59
414 720 16.90
510 721 61.94
298 722 70.19
40 723 56.57
291 724 17.90
537 725 75.80
689 726 44.90
226 727 58.13
390 728 99.21
661 729 8.09
646 730 40.37
645 731 52.10
0 732 30.96
122 733 12.38
30 734 68.25
587 735 33.17
338 736 28.88
6 737 98.20
113 738 98.77
414 739 35.58
324 740 82.17
369 741 11.99
156 742 89.44
279 743 55.09
5 744 55.22
0 745 17.35
365 746 99.57
665 747 84.26
312 748 60.79
606 749 59.50
594 750 53.61
744 751 13.19
369 752 85.77
51 753 79.57
97 754 65.16
132 755 1.21
201 756 25.53
160 757 73.39
297 758 80.32
649 759 3.63
251 760 89.66
258 761 30.13
700 762 87.43
238 763 19.75
411 764 10.03
218 765 76.27
744 766 69.92
728 767 44.13
758 768 98.84
162 769 40.23
256 770 37.84
507 771 11.33
59 772 51.63
608 773 76.36
619 774 12.19
28 775 66.49
216 776 97.97
391 777 90.08
282 778 10.01
727 779 33.63
693 780 87.08
729 781 80.68
118 782 97.35
435 783 12.69
52 784 47.50
252 785 60.19
662 786 91.35
384 787 46.73
749 788 54.23
604 789 73.94
598 790 2.07
617 791 66.27
467 792 36.04
299 793 84.45
401 794 65.17
735 795 63.08
715 796 26.98
211 797 9.24
289 798 67.57
17 799 20.52
766 800 71.84
155 801 98.42
559 802 50.23
340 803 6.18
172 804 67.23
340 805 68.87
53 806 19.54
500 807 67.34
239 808 90.50
638 809 98.63
578 810 68.87
358 811 7.92
573 812 5.47
768 813 19.19
406 814 36.09
313 815 86.12
135 816 18.42
465 817 70.13
33 818 29.70
226 819 71.10
402 820 54.43
376 821 64.24
151 822 74.12
276 823 27.55
345 824 82.37
613 825 20.28
419 826 86.89
349 827 46.10
347 828 42.36
48 829 63.41
570 830 2.99
461 831 84.38
186 832 34.08
110 833 87.05
236 834 29.82
758 835 58.71
732 836 97.12
717 837 56.22
752 838 53.53
710 839 35.86
129 840 8.94
271 841 86.15
501 842 81.34
687 843 86.20
672 844 95.54
782 845 1.16
789 846 98.14
212 847 17.94
193 848 39.05
200 849 94.00
539 850 62.15
751 851 51.12
56 852 74.66
544 853 30.52
408 854 89.11
807 855 63.10
595 856 20.52
177 857 91.89
788 858 80.51
483 859 24.57
626 860 27.69
641 861 73.58
270 862 9.26
762 863 57.05
748 864 94.53
263 865 15.19
53 866 3.76
298 867 15.95
339 868 71.65
195 869 5.61
671 870 10.85
407 871 57.82
165 872 16.96
604 873 31.23
477 874 27.79
194 875 72.52
439 876 78.52
727 877 79.31
658 878 36.63
282 879 34.10
561 880 86.40
56 881 86.83
4 882 13.60
565 883 66.58
205 884 47.25
269 885 45.02
401 886 38.89
442 887 86.46
16 888 51.54
40 889 51.33
439 890 71.48
506 891 32.81
121 892 68.95
249 893 36.79
26 894 47.47
33 895 35.74
611 896 18.18
168 897 23.04
663 898 24.35
637 899 15.03
533 900 59.80
167 901 27.69
798 902 60.89
165 903 52.55
846 904 30.84
236 905 89.76
806 906 26.72
143 907 51.33
738 908 33.69
207 909 99.26
84 910 57.01
772 911 14.04
581 912 56.56
55 913 4.96
15 914 24.69
713 915 50.50
210 916 77.05
830 917 81.18
382 918 90.34
860 919 49.38
665 920 36.60
805 921 22.51
60 922 60.71
135 923 57.00
594 924 59.96
865 925 73.57
216 926 90.25
851 927 90.15
641 928 22.69
868 929 26.71
713 930 13.10
775 931 29.86
330 932 53.40
641 933 27.09
245 934 43.76
919 935 63.92
363 936 14.61
681 937 41.68
96 938 58.27
678 939 67.72
147 940 53.93
574 941 34.19
611 942 27.90
671 943 89.98
154 944 18.45
310 945 94.96
592 946 91.90
26 947 19.70
506 948 34.86
238 949 88.03
233 950 21.26
933 951 56.97
506 952 37.38
812 953 9.18
280 954 95.33
652 955 12.88
674 956 17.20
47 957 92.44
295 958 69.41
701 959 92.69
675 960 98.12
565 961 17.40
150 962 12.48
79 963 35.30
842 964 80.89
328 965 23.95
936 966 74.28
413 967 36.00
33 968 77.57
192 969 6.31
331 970 20.09
346 971 22.16
120 972 63.26
565 973 79.39
714 974 96.02
107 975 19.52
287 976 59.75
940 977 84.15
744 978 71.02
465 979 17.57
495 980 41.78
260 981 53.05
817 982 20.44
793 983 26.72
721 984 32.23
377 985 69.91
704 986 49.22
209 987 86.62
429 988 5.66
209 989 44.14
855 990 38.10
55 991 94.83
444 992 97.57
526 993 68.07
574 994 97.43
962 995 20.49
512 996 25.16
643 997 54.27
121 998 60.59
224 999 41.61
608 1000 12.03
311 1001 43.15
432 1002 2.58
755 1003 71.72
260 1004 94.77
796 1005 7.93
44 1006 77.51
517 1007 29.71
641 1008 80.73
155 1009 43.67
783 1010 81.42
292 1011 17.37
462 1012 35.70
402 1013 50.18
890 1014 50.64
863 1015 87.11
154 1016 2.30
495 1017 21.91
951 1018 59.02
90 1019 10.12
35 1020 8.48
448 1021 85.67
383 1022 18.80
477 1023 60.07
687 1024 12.17
487 1025 76.69
313 1026 65.90
672 1027 98.17
48 1028 63.71
26 1029 95.90
945 1030 39.14
511 1031 75.02
844 1032 13.27
152 1033 43.31
163 1034 88.56
389 1035 25.09
575 1036 68.47
539 1037 81.03
913 1038 25.14
624 1039 84.80
356 1040 43.83
521 1041 28.90
791 1042 54.55
893 1043 10.34
688 1044 74.43
188 1045 31.61
212 1046 88.24
562 1047 53.00
199 1048 2.57
615 1049 71.81
824 1050 47.74
474 1051 86.17
523 1052 6.66
508 1053 2.48
316 1054 8.30
495 1055 66.12
219 1056 47.77
229 1057 59.86
660 1058 21.10
299 1059 19.59
60 1060 74.44
871 1061 8.09
609 1062 55.84
906 1063 63.19
139 1064 55.40
189 1065 47.53
808 1066 30.90
78 1067 18.35
176 1068 99.91
1045 1069 66.36
33 1070 6.12
286 1071 58.33
1045 1072 26.50
1014 1073 54.22
1013 1074 86.40
669 1075 41.12
151 1076 23.02
903 1077 23.51
1017 1078 8.31
564 1079 35.26
115 1080 20.70
195 1081 64.85
438 1082 15.50
1054 1083 86.15
13 1084 2.04
1080 1085 22.61
557 1086 83.99
153 1087 59.05
26 1088 97.14
453 1089 56.09
733 1090 85.09
455 1091 44.37
1067 1092 44.43
723 1093 84.96
37 1094 52.58
160 1095 14.44
931 1096 2.01
346 1097 22.88
651 1098 60.49
547 1099 30.92
619 1100 60.55
893 1101 67.68
406 1102 32.46
1048 1103 54.04
552 1104 39.01
687 1105 13.14
859 1106 6.34
808 1107 31.21
125 1108 23.39
906 1109 1.50
129 1110 35.38
491 1111 47.26
971 1112 92.22
976 1113 51.91
536 1114 77.18
220 1115 14.24
412 1116 34.35
635 1117 81.27
383 1118 7.66
406 1119 94.41
933 1120 44.44
1036 1121 68.77
856 1122 63.06
32 1123 98.54
271 1124 15.14
162 1125 60.43
518 1126 13.97
515 1127 84.92
1015 1128 75.83
459 1129 57.91
478 1130 18.65
551 1131 89.74
987 1132 52.07
145 1133 17.80
599 1134 6.32
1114 1135 4.39
1026 1136 18.76
482 1137 98.53
584 1138 71.14
157 1139 66.28
757 1140 96.09
49 1141 34.80
542 1142 33.39
989 1143 15.26
433 1144 55.55
136 1145 61.23
1105 1146 43.31
729 1147 25.19
634 1148 21.98
1035 1149 53.10
857 1150 53.21
721 1151 76.05
1114 1152 28.66
946 1153 51.79
645 1154 71.64
951 1155 84.08
715 1156 43.77
398 1157 76.80
911 1158 37.60
1047 1159 84.39
857 1160 63.22
212 1161 65.35
540 1162 95.60
544 1163 99.91
654 1164 31.53
252 1165 43.87
72 1166 9.51
173 1167 54.71
172 1168 93.49
1016 1169 35.96
761 1170 23.56
503 1171 32.86
218 1172 37.92
231 1173 42.50
1024 1174 99.71
447 1175 66.67
888 1176 71.52
248 1177 68.47
1120 1178 21.56
566 1179 83.69
277 1180 21.39
338 1181 35.83
115 1182 46.48
761 1183 66.06
62 1184 95.03
368 1185 5.11
617 1186 21.06
171 1187 83.93
438 1188 45.63
1157 1189 32.50
731 1190 52.32
496 1191 8.28
18 1192 30.20
506 1193 89.96
561 1194 44.12
1064 1195 2.86
1163 1196 1.21
1068 1197 93.40
104 1198 27.23
939 1199 85.66
758 1200 60.48
198 1201 39.86
165 1202 26.74
449 1203 38.52
151 1204 49.22
26 1205 16.72
893 1206 68.19
134 1207 24.39
1066 1208 98.74
527 1209 48.16
558 1210 87.00
682 1211 7.37
10 1212 86.71
952 1213 33.90
848 1214 59.24
676 1215 35.19
496 1216 9.33
858 1217 99.26
38 1218 96.84
432 1219 6.44
1158 1220 7.79
1070 1221 46.59
1085 1222 45.16
149 1223 72.38
153 1224 83.33
34 1225 85.77
260 1226 69.56
1121 1227 57.53
1096 1228 91.92
1105 1229 69.20
592 1230 9.99
335 1231 69.87
196 1232 77.45
576 1233 52.40
402 1234 6.90
651 1235 20.33
668 1236 79.00
1011 1237 87.68
273 1238 35.91
458 1239 67.06
1164 1240 79.60
120 1241 88.56
1203 1242 44.97
994 1243 5.43
566 1244 36.53
1196 1245 87.05
743 1246 77.02
66 1247 62.85
1148 1248 26.05
661 1249 28.75
1245 1250 72.09
932 1251 44.64
618 1252 14.01
1098 1253 74.25
623 1254 91.38
108 1255 67.15
1215 1256 93.14
122 1257 20.15
421 1258 1.81
573 1259 74.01
1024 1260 97.21
989 1261 81.86
1198 1262 17.98
485 1263 28.70
823 1264 58.96
304 1265 73.98
443 1266 4.54
870 1267 81.15
342 1268 49.94
816 1269 65.47
344 1270 95.71
537 1271 12.31
93 1272 87.33
13 1273 26.97
1001 1274 55.04
69 1275 25.49
667 1276 61.03
1110 1277 26.48
785 1278 51.06
743 1279 21.04
129 1280 10.63
555 1281 40.08
468 1282 12.63
1137 1283 30.71
1125 1284 75.62
1229 1285 2.89
1134 1286 27.79
82 1287 60.19
524 1288 44.67
1133 1289 3.28
172 1290 86.14
1161 1291 50.95
78 1292 34.11
332 1293 25.18
1012 1294 30.61
82 1295 93.20
1036 1296 39.22
1055 1297 53.40
103 1298 53.50
424 1299 12.42
343 1300 78.28
688 1301 99.46
805 1302 27.52
418 1303 20.21
66 1304 45.81
474 1305 69.90
17 1306 49.25
1157 1307 78.11
835 1308 96.28
130 1309 66.53
1201 1310 47.50
993 1311 66.13
843 1312 92.01
907 1313 36.57
451 1314 2.63
922 1315 73.63
328 1316 61.31
1100 1317 85.00
824 1318 32.74
563 1319 59.02
826 1320 26.69
878 1321 9.49
833 1322 48.78
97 1323 57.29
992 1324 88.89
282 1325 70.95
510 1326 82.55
403 1327 22.11
1294 1328 55.60
1072 1329 20.06
824 1330 5.68
937 1331 37.15
462 1332 65.79
502 1333 53.82
943 1334 26.35
519 1335 75.08
147 1336 40.77
997 1337 26.97
876 1338 70.16
1221 1339 33.61
304 1340 7.08
975 1341 94.44
43 1342 40.64
724 1343 63.19
1215 1344 73.23
182 1345 52.48
885 1346 74.94
384 1347 43.90
133 1348 10.78
125 1349 38.26
27 1350 9.57
1212 1351 87.18
821 1352 95.90
119 1353 37.89
106 1354 96.41
1102 1355 25.11
972 1356 74.07
863 1357 91.13
1075 1358 35.10
1003 1359 9.97
1233 1360 36.56
182 1361 85.24
743 1362 50.08
241 1363 51.24
823 1364 25.86
141 1365 95.00
285 1366 1.83
727 1367 82.78
32 1368 95.33
1348 1369 62.79
411 1370 90.18
1205 1371 94.24
930 1372 6.46
404 1373 77.97
808 1374 39.69
529 1375 47.89
481 1376 48.38
1364 1377 85.76
789 1378 61.26
41 1379 57.33
1116 1380 25.49
1332 1381 20.56
810 1382 34.52
641 1383 23.05
929 1384 23.01
686 1385 21.59
786 1386 71.75
86 1387 76.43
1060 1388 1.19
1175 1389 17.76
1338 1390 41.33
383 1391 15.13
1378 1392 96.77
1079 1393 86.18
224 1394 36.88
1302 1395 44.16
468 1396 94.86
1347 1397 86.69
1122 1398 66.05
717 1399 58.22
337 1400 93.58
1392 1401 1.24
713 1402 93.63
529 1403 42.54
34 1404 31.08
317 1405 33.71
1197 1406 23.95
173 1407 60.13
1226 1408 47.72
972 1409 77.76
1059 1410 88.83
638 1411 44.98
1089 1412 84.64
949 1413 13.06
1053 1414 40.42
31 1415 38.75
1157 1416 49.09
662 1417 98.33
15 1418 15.67
1153 1419 36.55
384 1420 99.18
1236 1421 17.15
476 1422 17.09
1344 1423 42.86
1143 1424 22.59
341 1425 47.42
222 1426 41.55
1021 1427 94.10
1386 1428 23.08
967 1429 75.88
947 1430 76.44
13 1431 95.50
574 1432 52.63
92 1433 67.25
1217 1434 34.70
1411 1435 13.03
1343 1436 72.05
512 1437 56.01
25 1438 5.46
747 1439 51.95
26 1440 18.50
752 1441 37.47
361 1442 89.77
1358 1443 84.23
832 1444 37.74
1240 1445 74.35
577 1446 73.75
277 1447 38.71
463 1448 63.68
357 1449 92.66
1003 1450 8.75
269 1451 31.26
844 1452 33.88
461 1453 67.93
123 1454 84.15
101 1455 64.40
376 1456 18.25
1319 1457 60.69
1290 1458 32.45
1059 1459 19.88
307 1460 5.04
1284 1461 82.37
20 1462 63.08
1319 1463 4.16
1275 1464 26.03
1050 1465 24.14
922 1466 1.52
1037 1467 13.59
497 1468 40.67
1068 1469 71.75
99 1470 99.40
28 1471 26.46
62 1472 37.03
1416 1473 24.68
39 1474 31.07
435 1475 37.67
460 1476 36.79
313 1477 12.89
201 1478 40.11
255 1479 25.62
5 1480 11.87
540 1481 97.93
946 1482 3.16
1462 1483 45.80
1294 1484 91.03
1114 1485 66.65
197 1486 52.71
979 1487 8.09
457 1488 78.26
836 1489 57.22
619 1490 74.34
754 1491 43.44
1142 1492 13.92
805 1493 10.00
168 1494 70.38
550 1495 18.17
384 1496 82.38
1049 1497 92.64
225 1498 26.61
959 1499 27.37
737 1500 54.99
382 1501 8.08
1287 1502 85.13
1056 1503 95.43
560 1504 45.94
870 1505 71.72
1409 1506 46.53
682 1507 30.41
904 1508 69.49
33 1509 12.47
269 1510 73.03
1377 1511 21.12
68 1512 44.74
104 1513 39.94
430 1514 51.20
124 1515 86.99
120 1516 59.33
967 1517 12.88
1112 1518 9.24
542 1519 7.84
1421 1520 59.95
613 1521 73.47
686 1522 92.73
466 1523 64.92
123 1524 42.28
121 1525 2.10
1460 1526 6.04
1122 1527 69.71
728 1528 34.99
874 1529 20.12
707 1530 74.96
882 1531 90.37
401 1532 1.18
925 1533 77.74
746 1534 10.55
393 1535 62.61
378 1536 63.15
404 1537 74.98
445 1538 38.95
766 1539 18.11
945 1540 16.29
1386 1541 94.53
432 1542 40.44
752 1543 70.10
253 1544 72.89
912 1545 59.61
1222 1546 95.34
166 1547 81.14
1526 1548 52.24
1470 1549 4.95
1072 1550 43.47
905 1551 31.29
494 1552 2.63
49 1553 61.51
1033 1554 45.17
599 1555 20.81
655 1556 96.84
1168 1557 80.79
658 1558 78.58
283 1559 11.70
1387 1560 40.12
590 1561 98.33
933 1562 20.30
217 1563 30.99
1267 1564 38.35
904 1565 33.33
592 1566 1.50
986 1567 86.45
660 1568 68.90
628 1569 42.71
554 1570 26.58
446 1571 73.53
404 1572 76.85
1483 1573 59.70
343 1574 5.22
1547 1575 6.91
417 1576 40.72
1466 1577 78.81
1179 1578 83.71
691 1579 31.56
162 1580 43.74
1254 1581 2.88
314 1582 27.52
315 1583 46.36
254 1584 36.28
202 1585 9.48
1525 1586 50.58
559 1587 84.28
893 1588 36.34
180 1589 81.86
694 1590 14.38
956 1591 83.91
1579 1592 92.00
285 1593 14.12
902 1594 71.51
1504 1595 96.77
609 1596 8.58
887 1597 58.48
1526 1598 86.98
680 1599 30.52
306 1600 91.90
193 1601 84.12
367 1602 21.02
345 1603 68.91
1352 1604 12.39
936 1605 95.92
931 1606 38.53
1314 1607 78.88
1606 1608 42.54
1178 1609 6.24
972 1610 36.69
1066 1611 28.30
842 1612 1.66
519 1613 78.37
1574 1614 89.62
133 1615 10.90
916 1616 46.88
1552 1617 24.00
189 1618 62.43
894 1619 23.26
198 1620 42.67
709 1621 98.59
1333 1622 98.00
914 1623 10.74
256 1624 69.47
1620 1625 53.59
742 1626 18.00
684 1627 49.42
636 1628 66.67
19 1629 6.30
275 1630 35.67
1548 1631 37.81
1432 1632 10.22
89 1633 48.45
162 1634 52.71
1444 1635 45.47
1121 1636 88.88
401 1637 74.59
348 1638 21.53
1136 1639 27.43
227 1640 99.32
1117 1641 95.15
781 1642 60.91
625 1643 34.98
821 1644 71.35
179 1645 82.87
734 1646 55.47
665 1647 87.57
104 1648 80.49
