500 1000
112 195 84.57
194 196 30.78
83 197 51.39
159 198 84.08
62 199 37.00
125 200 27.50
42 201 42.92
130 202 41.48
143 203 70.32
163 204 21.43
176 205 30.32
113 206 62.17
108 207 68.26
2 208 86.55
120 209 8.75
109 210 5.31
149 211 49.24
68 212 86.23
74 213 17.82
168 214 44.34
137 215 38.61
120 216 42.31
139 217 68.85
69 218 51.34
184 219 79.58
20 220 18.86
134 221 26.54
72 222 2.04
92 223 3.13
201 224 94.56
207 225 79.97
101 226 3.21
192 227 33.97
115 228 28.83
155 229 58.76
206 230 4.60
57 231 43.01
212 232 76.90
100 233 28.70
24 234 50.04
203 235 99.01
47 236 17.17
76 237 47.94
51 238 19.34
49 239 5.80
20 240 59.95
204 241 12.78
86 242 13.97
227 243 50.62
113 244 95.53
56 245 13.98
112 246 5.76
59 247 45.04
159 248 66.86
118 249 9.90
26 250 80.03
32 251 83.80
200 252 33.45
146 253 14.41
114 254 80.81
230 255 64.70
64 256 3.96
66 257 2.93
34 258 22.23
173 259 57.73
232 260 60.93
57 261 16.90
220 262 26.70
109 263 47.35
37 264 33.69
180 265 9.45
65 266 64.16
199 267 9.91
90 268 24.00
134 269 48.41
239 270 41.52
209 271 44.57
94 272 88.60
191 273 60.41
53 274 98.05
248 275 27.59
2 276 87.85
224 277 24.68
143 278 4.43
48 279 7.10
164 280 27.28
202 281 49.83
84 282 7.82
153 283 87.04
213 284 81.06
47 285 34.63
8 286 47.56
125 287 66.06
274 288 24.70
174 289 45.98
98 290 43.62
152 291 80.74
85 292 16.07
48 293 45.02
285 294 75.45
274 295 55.62
45 296 65.68
258 297 92.15
201 298 63.18
294 299 3.32
253 300 14.64
164 301 65.81
200 302 15.14
163 303 96.35
144 304 57.34
155 305 60.60
119 306 14.92
90 307 31.42
116 308 45.76
282 309 48.49
169 310 26.56
44 311 22.93
45 312 8.55
51 313 63.74
204 314 93.28
59 315 14.96
173 316 3.00
206 317 68.11
95 318 11.65
267 319 54.98
259 320 6.81
22 321 67.95
241 322 55.91
172 323 49.71
192 324 73.81
237 325 21.88
303 326 1.30
220 327 90.61
57 328 57.89
210 329 78.58
103 330 20.40
276 331 58.08
74 332 72.32
176 333 38.54
245 334 89.66
15 335 50.95
44 336 8.10
284 337 16.19
52 338 17.27
190 339 63.69
27 340 62.10
166 341 89.44
48 342 28.38
66 343 70.26
314 344 34.39
343 345 36.43
19 346 41.37
147 347 75.20
295 348 19.71
296 349 95.65
54 350 6.26
84 351 4.84
38 352 64.50
288 353 75.38
289 354 83.94
260 355 70.84
137 356 23.63
143 357 8.45
250 358 40.33
153 359 36.27
24 360 26.53
106 361 27.51
36 362 65.22
186 363 79.59
312 364 15.45
24 365 92.30
327 366 21.85
223 367 33.07
47 368 16.17
57 369 66.12
274 370 46.51
106 371 45.14
57 372 96.25
327 373 20.15
199 374 30.29
263 375 10.30
373 376 27.13
170 377 22.72
250 378 38.52
204 379 75.27
216 380 76.56
197 381 72.68
251 382 63.70
342 383 82.76
83 384 13.20
85 385 77.97
212 386 84.85
303 387 27.85
241 388 74.69
68 389 17.67
39 390 2.42
244 391 59.79
312 392 62.78
178 393 19.89
65 394 82.83
241 395 53.27
242 396 61.73
177 397 56.80
209 398 30.70
339 399 4.29
72 400 87.45
138 401 1.61
150 402 4.36
90 403 53.39
286 404 74.46
98 405 82.02
48 406 96.03
326 407 4.43
229 408 23.33
206 409 59.11
21 410 17.49
36 411 64.54
246 412 37.33
54 413 3.64
35 414 59.90
229 415 9.93
306 416 87.18
75 417 19.64
19 418 38.00
391 419 68.59
49 420 42.10
328 421 87.34
185 422 91.43
118 423 95.94
330 424 14.10
89 425 19.92
378 426 66.43
249 427 8.80
321 428 4.80
318 429 69.79
149 430 17.37
351 431 11.05
316 432 88.25
240 433 94.09
151 434 1.72
338 435 37.71
175 436 13.29
219 437 79.94
359 438 15.83
352 439 18.48
99 440 30.92
391 441 58.52
26 442 20.87
97 443 99.11
272 444 76.77
424 445 87.37
244 446 47.61
435 447 96.69
154 448 27.11
348 449 61.11
281 450 53.46
335 451 69.64
269 452 22.87
246 453 69.47
305 454 25.46
225 455 65.63
141 456 24.36
49 457 51.73
18 458 89.48
240 459 67.90
214 460 19.73
181 461 59.39
394 462 52.69
267 463 2.19
127 464 46.85
36 465 6.63
97 466 60.12
298 467 65.06
281 468 24.85
274 469 19.69
182 470 21.48
232 471 4.68
0 472 8.48
241 473 88.07
338 474 6.25
156 475 63.21
144 476 11.24
383 477 90.31
250 478 77.67
184 479 41.74
368 480 53.80
316 481 23.83
157 482 22.63
447 483 94.92
2 484 22.42
187 485 94.78
301 486 97.94
446 487 86.74
20 488 53.88
369 489 3.38
62 490 30.77
339 491 83.10
425 492 87.19
228 493 3.95
435 494 64.90
379 495 88.39
354 496 91.05
253 497 31.63
464 498 99.11
393 499 59.15
342 67 53.93
199 357 52.40
260 453 6.27
267 83 64.40
356 414 47.49
465 394 20.89
482 23 84.79
118 201 3.50
363 171 34.12
83 378 59.67
166 220 98.82
41 271 36.91
110 31 79.42
107 150 25.30
417 6 35.77
132 323 33.42
75 157 94.94
312 127 45.85
35 491 7.97
151 74 68.21
104 240 49.98
124 134 94.16
2 244 88.51
186 351 7.83
453 121 79.88
134 253 47.69
413 180 13.19
215 492 20.07
219 27 59.38
247 30 44.79
4 134 34.45
482 111 81.30
82 113 38.73
66 151 11.02
200 104 61.57
192 90 38.86
360 355 61.79
186 71 16.15
139 142 3.45
435 389 56.80
305 246 36.87
268 80 41.49
217 14 7.57
262 432 13.52
159 132 83.64
176 177 54.70
151 37 58.11
455 223 88.82
103 214 92.68
130 149 76.65
40 455 8.95
85 75 37.56
92 145 57.63
213 407 57.68
486 66 44.54
215 95 97.09
34 246 64.01
61 53 56.50
159 156 93.62
400 139 35.76
30 31 25.70
110 468 96.89
418 61 32.64
240 274 68.67
347 112 17.02
87 327 37.24
355 214 68.21
13 275 71.71
247 435 62.90
195 335 44.22
292 217 71.47
197 327 81.53
29 97 15.88
6 189 79.10
242 37 85.70
45 476 19.33
295 183 32.67
440 49 83.86
490 296 62.71
48 491 60.90
246 135 55.08
327 332 53.21
376 213 91.85
487 71 29.61
224 166 22.20
221 63 14.15
250 359 2.55
141 151 50.43
160 141 15.27
113 189 88.70
106 287 8.49
167 114 96.32
56 343 52.09
393 330 6.44
420 54 27.05
188 127 30.93
432 378 54.33
212 371 65.45
40 31 36.02
17 497 27.91
336 103 84.36
291 122 77.84
431 178 88.87
136 424 33.35
412 196 88.37
355 385 41.63
361 317 10.46
78 29 26.54
446 422 73.72
455 439 15.71
5 127 11.42
195 271 15.93
352 54 81.46
351 190 1.85
181 102 3.71
416 309 9.24
279 22 31.60
372 100 72.33
189 46 81.85
185 353 74.45
382 359 38.82
182 406 81.45
104 258 99.66
57 110 45.54
434 143 23.53
8 59 59.68
466 191 84.92
242 415 53.57
400 104 30.10
479 141 49.51
498 23 39.72
348 57 84.08
469 162 61.44
144 219 59.66
9 154 12.10
328 162 6.11
309 480 82.33
313 223 52.23
417 123 40.33
419 454 20.36
127 452 7.02
194 152 10.75
20 121 46.46
456 265 95.62
2 274 60.08
395 455 41.55
347 264 48.27
491 77 11.83
254 346 3.57
121 118 5.33
482 245 90.57
71 292 99.10
365 164 12.38
321 120 28.05
348 474 91.65
382 369 27.72
77 216 92.92
105 59 74.17
356 165 24.05
82 287 70.65
263 121 64.48
248 192 44.25
385 409 93.05
144 230 73.32
169 431 43.71
320 313 15.31
426 242 92.25
148 348 58.85
300 204 65.34
299 287 52.05
267 50 38.35
481 298 30.25
191 183 37.50
65 180 6.56
411 349 32.06
231 21 74.08
272 447 74.16
382 447 79.59
403 248 2.18
237 399 42.50
63 166 6.88
10 0 83.89
1 43 74.64
254 109 89.48
238 20 56.48
152 252 66.29
232 376 46.62
54 110 89.39
372 13 69.77
246 251 10.82
260 166 81.19
323 176 47.35
37 29 51.56
286 136 86.87
363 374 27.60
493 378 15.45
144 110 64.75
242 164 68.74
139 388 85.28
137 487 79.70
33 99 4.07
448 422 93.72
363 311 80.91
174 97 2.13
241 312 60.94
33 305 90.40
77 449 64.59
350 43 56.67
381 183 46.23
277 172 34.44
277 205 62.81
442 154 38.22
136 369 43.56
211 43 53.47
422 137 57.43
7 170 11.94
322 248 81.26
100 98 14.04
43 331 96.65
78 460 1.86
100 237 36.50
73 180 82.76
468 168 87.99
27 379 3.74
332 301 14.89
301 160 49.03
75 482 21.62
151 435 95.40
271 478 41.12
425 408 42.05
252 8 77.90
284 433 52.74
322 401 59.28
229 429 78.45
180 113 12.37
268 414 19.97
27 489 91.66
237 141 93.04
46 264 79.76
185 189 97.06
285 441 79.38
475 77 88.54
196 399 62.74
234 129 44.56
2 161 86.46
72 430 46.88
301 309 35.75
365 46 34.33
364 92 55.67
193 130 96.41
430 267 58.42
27 242 76.18
57 439 33.46
489 25 17.24
53 379 30.27
231 303 86.44
322 105 35.79
255 322 96.92
33 39 67.25
223 232 85.88
455 15 94.87
480 42 72.12
82 100 69.36
84 441 45.87
67 494 79.11
212 225 81.44
138 400 71.83
226 7 41.95
360 41 83.83
86 116 78.24
295 423 22.25
271 403 93.22
341 486 81.71
351 422 49.45
89 490 40.01
207 54 39.85
129 44 94.85
155 270 41.75
208 130 12.89
448 69 62.95
125 364 89.33
316 487 50.45
402 328 21.49
440 31 34.90
271 473 7.94
97 180 68.86
0 309 6.12
155 465 52.50
169 25 6.92
225 326 34.63
249 451 22.51
344 119 64.44
47 374 33.54
236 166 97.15
200 438 3.16
153 387 27.66
161 239 53.10
65 246 51.32
91 415 63.25
248 492 72.75
474 241 58.04
416 438 40.39
197 485 13.00
307 74 56.59
300 274 21.60
266 427 46.06
264 440 69.80
220 357 87.68
345 449 41.44
144 197 41.99
120 24 52.27
400 292 61.60
299 342 20.44
424 1 48.27
67 153 80.00
149 271 23.56
117 35 45.82
177 108 52.90
482 453 96.31
203 449 82.94
269 70 46.44
224 470 8.32
469 121 32.02
199 397 51.06
356 464 62.62
434 113 68.85
144 83 96.40
443 112 98.39
451 94 26.12
408 150 40.86
62 271 16.35
445 347 9.64
120 316 60.10
137 367 80.75
7 223 28.16
178 10 21.94
472 154 8.15
301 97 55.58
239 400 52.92
130 308 40.61
322 223 59.64
85 168 62.27
169 288 10.11
227 277 21.58
329 284 44.96
100 314 60.25
485 138 89.99
304 439 80.02
236 30 82.23
466 12 92.93
346 335 95.07
349 420 35.09
199 441 19.30
365 168 78.74
398 498 65.45
155 450 41.07
274 435 73.44
48 240 59.96
271 328 98.01
42 146 14.72
474 492 47.94
129 193 15.05
304 392 23.67
267 257 33.90
359 155 26.50
235 163 28.63
129 289 61.21
309 337 32.41
133 108 95.79
487 3 6.29
353 329 1.51
407 311 41.10
380 115 87.33
295 383 50.29
379 242 49.58
164 330 30.15
48 459 51.25
368 121 3.87
131 106 66.02
223 93 21.95
460 298 62.57
42 205 83.97
316 86 21.23
335 233 90.65
462 112 72.98
245 277 32.66
43 177 9.77
483 397 76.74
260 29 94.53
497 252 61.15
238 212 89.31
308 106 27.96
41 423 89.14
389 110 97.53
473 72 86.02
151 170 80.11
159 213 8.45
478 48 30.22
271 308 77.86
169 306 48.14
13 44 45.36
155 204 70.03
2 97 63.25
288 338 12.34
307 163 65.61
290 314 73.63
51 325 65.56
193 156 91.65
380 279 55.76
449 448 22.93
269 313 14.10
6 468 90.85
498 471 39.14
116 111 77.21
345 418 96.71
498 208 70.62
469 111 30.61
357 304 84.45
294 185 10.86
40 134 2.40
295 255 20.20
95 262 53.58
450 112 30.50
403 228 39.11
46 425 76.92
352 423 30.97
325 244 79.36
124 102 31.55
430 396 15.74
16 288 9.81
402 436 60.89
101 31 15.34
121 481 41.19
112 236 2.68
214 282 10.16
86 487 29.24
167 312 33.55
211 436 87.67
59 367 84.22
297 383 77.99
168 137 90.90
295 238 37.04
36 360 6.28
241 324 36.74
175 39 6.64
34 477 11.68
316 496 22.49
195 207 68.68
324 119 35.70
54 416 32.40
424 84 60.19
230 232 39.27
67 120 22.21
237 362 38.52
496 389 27.31
38 423 64.49
66 91 81.04
407 287 56.31
37 111 20.87
33 17 88.44
265 293 69.84
485 23 24.96
444 442 67.14
467 32 38.57
463 28 39.92
349 66 80.34
65 485 89.09
278 392 98.70
198 429 96.84
89 315 67.74
248 432 88.40
343 417 50.70
171 214 89.69
471 181 12.65
133 496 53.32
36 198 19.36
362 263 20.43
427 41 78.04
132 91 61.86
300 32 6.59
337 132 42.63
168 476 31.17
23 499 10.48
172 322 1.77
353 307 42.55
414 343 60.14
42 205 19.01
155 484 98.22
13 468 56.06
152 120 11.40
106 458 51.69
492 478 47.76
499 1 23.57
221 25 45.25
476 230 51.39
227 497 80.89
29 39 15.10
94 47 41.10
52 412 58.60
102 64 64.42
37 22 26.32
