1000 2000
107 256 558.07
695 818 672.84
242 809 431.00
427 915 705.02
468 838 288.76
965 118 475.79
707 80 870.75
952 95 472.75
349 760 790.98
206 975 177.50
570 810 617.61
160 211 781.65
218 290 1083.89
563 813 777.73
562 319 1076.29
811 21 461.31
927 859 714.45
839 521 218.28
20 618 795.02
437 841 132.03
808 402 918.00
959 515 432.01
834 912 294.15
963 183 861.87
672 521 108.46
159 242 756.36
684 671 217.79
805 902 63.13
961 368 522.93
68 875 292.21
39 879 281.11
896 966 114.39
738 735 788.52
488 759 321.48
705 277 313.56
600 514 387.29
31 559 563.02
381 866 505.62
823 344 696.70
49 848 591.77
218 208 620.61
442 902 122.00
231 248 447.54
156 193 529.94
968 224 559.67
420 360 926.11
104 317 272.25
326 194 228.19
404 166 443.02
305 110 888.02
795 257 722.31
976 827 407.93
169 357 296.38
45 992 664.28
54 94 352.55
192 272 242.87
655 635 964.89
526 886 513.22
235 682 64.85
431 555 370.11
259 852 375.18
915 715 478.23
169 242 605.74
909 925 112.72
760 567 588.32
35 556 586.31
824 363 1068.56
735 345 406.62
721 780 391.63
690 775 958.50
226 882 617.03
399 233 810.21
517 925 645.79
472 104 595.86
959 255 412.64
660 218 623.80
107 575 476.95
933 628 673.93
169 195 604.19
554 282 108.71
114 941 339.25
190 290 865.57
305 925 429.80
636 378 652.75
57 326 360.11
505 635 1261.82
208 904 235.26
221 78 69.35
181 693 281.81
182 140 300.01
948 194 247.70
711 408 82.73
770 996 441.17
388 291 769.36
191 294 64.26
573 657 539.34
588 763 456.83
948 245 202.05
40 584 851.06
623 449 371.36
910 480 624.33
85 470 393.71
384 658 481.83
548 565 645.96
703 83 185.56
57 3 200.57
277 768 283.43
411 399 599.12
765 152 879.25
691 308 747.53
446 264 629.73
966 386 309.25
380 914 572.76
631 420 415.78
850 606 399.37
870 760 761.33
86 307 798.24
230 470 580.64
317 131 398.50
387 20 458.39
214 797 595.57
23 843 747.10
565 787 383.65
243 682 616.37
939 934 605.11
991 385 723.03
550 309 583.52
772 930 735.88
223 755 276.44
703 73 308.00
362 925 441.55
185 448 698.10
232 767 391.11
271 901 895.09
250 10 513.85
921 816 108.26
807 944 349.91
660 725 979.88
731 903 855.69
407 670 905.17
189 398 277.03
408 739 518.30
707 532 176.62
22 282 769.20
639 725 885.65
707 1 192.43
650 244 277.03
802 234 693.01
364 425 663.47
135 614 566.54
435 56 186.82
431 243 660.94
352 91 548.76
320 436 316.19
346 727 307.42
458 887 474.49
478 866 583.15
626 185 620.18
750 0 237.00
820 390 79.16
77 879 491.87
743 727 309.87
124 545 948.95
313 488 846.54
970 448 875.65
454 758 170.19
856 885 222.50
353 561 110.57
328 673 653.31
997 674 675.95
400 455 253.51
561 878 356.68
674 540 389.67
416 776 303.49
892 588 510.55
166 970 762.90
467 262 478.60
49 943 164.48
159 363 751.99
431 482 836.18
163 886 776.25
240 20 121.02
123 593 1097.44
933 452 645.87
618 930 639.32
478 18 634.68
385 40 1099.96
249 411 571.91
932 665 182.20
188 824 708.95
605 706 90.43
794 72 1044.85
968 844 41.88
16 128 305.48
559 799 493.47
962 722 604.42
37 202 697.10
94 513 838.32
147 27 765.19
965 765 346.81
957 443 503.23
135 695 476.96
835 384 523.55
106 767 339.86
401 294 451.44
944 6 671.63
353 90 524.80
431 321 287.99
286 799 574.50
801 845 636.85
950 115 455.45
568 988 79.08
317 14 217.26
853 816 665.40
42 818 497.12
581 351 932.06
613 717 901.52
46 449 702.01
453 505 844.30
568 207 408.32
151 864 934.69
213 504 364.30
955 996 321.22
178 241 773.69
795 331 357.77
87 746 633.85
447 7 648.99
86 764 356.15
21 939 513.63
581 415 305.98
109 514 624.42
767 74 344.31
583 813 601.61
875 389 954.54
670 444 903.97
596 822 550.70
660 161 343.80
326 615 281.63
158 504 795.18
857 305 367.98
836 296 183.90
51 635 617.40
655 489 994.03
399 28 630.67
780 332 654.29
444 241 176.23
199 211 1039.70
316 782 776.16
376 191 643.35
171 47 422.05
987 119 792.46
869 648 463.43
281 547 859.70
263 439 334.41
404 472 222.40
96 592 310.00
120 148 241.81
227 775 395.28
989 978 558.32
804 770 728.28
663 600 410.61
363 862 475.18
811 679 551.03
996 539 339.46
871 520 795.09
586 858 58.73
639 807 188.14
506 920 465.34
707 122 509.52
711 463 861.77
594 808 701.86
55 67 192.46
308 634 421.25
842 649 373.60
612 998 181.89
771 275 835.42
598 135 543.13
489 409 1211.68
814 486 102.42
301 37 362.60
6 887 393.60
896 645 197.77
47 754 761.27
918 754 167.03
228 981 467.12
217 823 112.77
141 624 211.03
890 801 323.83
258 84 761.10
451 222 191.86
83 222 496.06
850 33 493.91
709 339 705.05
795 524 123.41
825 96 720.77
913 183 1054.50
983 161 81.99
181 382 341.72
916 99 370.74
488 144 167.76
432 705 812.60
319 574 681.81
681 561 248.78
375 291 375.46
646 178 660.34
514 81 850.14
753 716 483.23
466 462 233.34
55 261 339.93
338 233 591.51
357 252 177.91
416 693 281.86
413 949 503.44
75 681 409.82
48 564 777.95
178 833 871.23
621 849 810.39
407 655 661.97
411 134 730.66
946 409 1182.87
665 812 653.09
842 418 194.00
528 308 433.01
880 584 444.87
570 571 149.57
169 279 473.08
823 937 58.19
324 588 242.92
887 752 373.11
270 287 669.92
316 800 399.97
120 289 330.04
649 879 539.07
944 60 779.68
366 243 731.88
821 31 612.16
55 663 571.77
449 584 558.06
324 681 295.38
520 246 236.64
252 689 810.92
525 75 334.15
978 202 1045.62
16 217 687.28
954 638 710.74
505 622 460.66
438 977 920.88
911 87 837.62
209 208 940.96
500 575 937.72
451 321 474.72
606 506 122.04
337 407 737.76
90 13 841.98
88 962 466.18
259 341 511.53
3 136 108.72
768 982 456.42
338 136 479.61
199 292 553.56
774 56 503.44
914 212 502.20
34 178 653.83
652 243 682.38
386 504 600.35
818 189 780.44
177 776 369.42
47 514 661.33
535 138 411.00
879 623 596.54
452 138 694.21
316 456 279.43
275 437 632.37
438 965 687.57
573 989 404.23
258 348 650.65
46 524 665.04
912 432 690.33
702 916 28.46
675 440 155.21
420 845 519.05
981 598 200.56
973 29 78.23
464 508 410.76
519 344 292.34
483 971 311.83
834 800 538.92
427 461 952.54
589 865 420.42
427 162 311.21
207 37 998.80
862 253 659.90
561 127 818.71
685 616 574.65
43 712 544.70
408 816 692.48
909 390 417.16
414 882 184.40
419 230 579.93
742 938 902.07
926 225 633.48
909 761 221.00
25 337 451.55
222 966 217.83
554 649 309.18
129 113 217.17
38 343 646.70
366 600 339.43
470 403 676.64
568 866 309.69
115 976 822.71
682 376 909.28
718 448 698.43
258 137 237.54
678 0 300.64
427 605 554.42
578 689 909.63
718 603 642.51
378 940 568.23
922 284 981.41
942 51 381.63
398 980 385.72
746 764 692.20
932 217 490.17
520 852 248.21
435 987 486.63
181 117 652.08
364 899 164.98
565 622 683.13
389 243 696.85
975 816 22.63
200 553 52.70
505 918 596.14
508 883 335.41
211 430 265.19
168 153 455.71
833 918 347.63
485 580 219.24
682 770 1068.08
149 554 656.51
622 584 171.71
542 803 134.06
53 906 557.04
55 618 584.62
880 444 118.07
213 207 225.09
612 414 354.24
760 470 400.00
684 621 845.57
705 895 477.41
403 225 467.90
400 589 348.63
143 238 194.04
521 178 858.73
8 22 855.53
732 982 605.60
958 274 360.56
138 11 930.98
532 193 276.68
629 413 654.87
989 194 155.60
972 601 770.56
608 733 652.05
423 645 924.26
706 129 655.52
892 109 270.48
354 293 350.89
50 850 231.63
883 571 795.27
28 891 563.87
593 760 718.57
225 551 765.43
387 363 384.60
562 271 372.19
908 543 408.07
36 897 318.89
738 9 784.62
851 698 198.21
94 274 347.76
343 800 710.12
755 236 898.46
261 110 211.34
881 312 605.39
312 764 703.02
883 340 560.46
7 829 457.07
452 232 89.69
380 191 595.63
596 943 172.00
463 504 991.53
838 499 281.30
754 576 251.77
508 605 791.35
275 602 370.54
879 970 943.37
754 635 845.00
206 16 832.87
97 439 428.72
680 409 379.22
203 915 144.09
101 210 237.08
744 905 483.71
795 125 435.61
97 743 127.57
420 912 231.62
599 258 337.75
411 353 226.30
187 272 707.20
958 814 440.78
226 190 156.59
784 981 759.13
177 343 945.04
349 626 1092.47
782 29 901.53
387 338 169.80
944 488 596.61
900 689 557.16
745 695 872.40
166 842 490.03
438 586 889.07
754 38 312.57
196 518 725.00
391 383 331.12
790 702 234.24
549 368 955.50
244 334 299.71
349 421 472.27
29 698 641.23
399 811 644.08
727 786 627.24
149 24 581.30
626 50 1223.93
713 371 865.18
97 231 316.70
566 536 244.23
817 672 509.75
926 365 169.81
190 317 632.26
101 332 760.11
371 650 1080.99
701 615 182.65
984 402 67.36
388 13 872.55
101 139 528.97
177 180 392.56
925 678 136.31
204 903 439.00
80 269 801.98
627 178 230.93
500 545 795.07
66 669 757.10
217 992 656.29
35 760 644.89
661 136 401.85
444 33 580.33
138 145 303.20
0 123 330.93
900 389 1036.53
488 1 473.77
528 17 353.29
533 806 732.65
696 738 778.57
61 128 405.46
359 688 866.23
306 860 632.36
233 372 527.98
881 803 492.38
716 916 622.40
563 378 565.35
404 7 307.61
411 543 407.34
505 763 433.11
18 405 65.19
152 858 744.89
406 33 395.84
876 291 798.33
191 924 397.40
29 252 105.95
52 389 522.59
293 711 687.64
601 878 718.17
435 482 780.22
681 152 489.58
751 244 990.99
530 507 942.02
604 293 632.01
50 109 840.94
