500 50000
112 195 84.57
194 196 30.78
83 197 51.39
159 198 84.08
62 199 37.00
125 200 27.50
42 201 42.92
130 202 41.48
143 203 70.32
163 204 21.43
176 205 30.32
113 206 62.17
108 207 68.26
2 208 86.55
120 209 8.75
109 210 5.31
149 211 49.24
68 212 86.23
74 213 17.82
168 214 44.34
137 215 38.61
120 216 42.31
139 217 68.85
69 218 51.34
184 219 79.58
20 220 18.86
134 221 26.54
72 222 2.04
92 223 3.13
201 224 94.56
207 225 79.97
101 226 3.21
192 227 33.97
115 228 28.83
155 229 58.76
206 230 4.60
57 231 43.01
212 232 76.90
100 233 28.70
24 234 50.04
203 235 99.01
47 236 17.17
76 237 47.94
51 238 19.34
49 239 5.80
20 240 59.95
204 241 12.78
86 242 13.97
227 243 50.62
113 244 95.53
56 245 13.98
112 246 5.76
59 247 45.04
159 248 66.86
118 249 9.90
26 250 80.03
32 251 83.80
200 252 33.45
146 253 14.41
114 254 80.81
230 255 64.70
64 256 3.96
66 257 2.93
34 258 22.23
173 259 57.73
232 260 60.93
57 261 16.90
220 262 26.70
109 263 47.35
37 264 33.69
180 265 9.45
65 266 64.16
199 267 9.91
90 268 24.00
134 269 48.41
239 270 41.52
209 271 44.57
94 272 88.60
191 273 60.41
53 274 98.05
248 275 27.59
2 276 87.85
224 277 24.68
143 278 4.43
48 279 7.10
164 280 27.28
202 281 49.83
84 282 7.82
153 283 87.04
213 284 81.06
47 285 34.63
8 286 47.56
125 287 66.06
274 288 24.70
174 289 45.98
98 290 43.62
152 291 80.74
85 292 16.07
48 293 45.02
285 294 75.45
274 295 55.62
45 296 65.68
258 297 92.15
201 298 63.18
294 299 3.32
253 300 14.64
164 301 65.81
200 302 15.14
163 303 96.35
144 304 57.34
155 305 60.60
119 306 14.92
90 307 31.42
116 308 45.76
282 309 48.49
169 310 26.56
44 311 22.93
45 312 8.55
51 313 63.74
204 314 93.28
59 315 14.96
173 316 3.00
206 317 68.11
95 318 11.65
267 319 54.98
259 320 6.81
22 321 67.95
241 322 55.91
172 323 49.71
192 324 73.81
237 325 21.88
303 326 1.30
220 327 90.61
57 328 57.89
210 329 78.58
103 330 20.40
276 331 58.08
74 332 72.32
176 333 38.54
245 334 89.66
15 335 50.95
44 336 8.10
284 337 16.19
52 338 17.27
190 339 63.69
27 340 62.10
166 341 89.44
48 342 28.38
66 343 70.26
314 344 34.39
343 345 36.43
19 346 41.37
147 347 75.20
295 348 19.71
296 349 95.65
54 350 6.26
84 351 4.84
38 352 64.50
288 353 75.38
289 354 83.94
260 355 70.84
137 356 23.63
143 357 8.45
250 358 40.33
153 359 36.27
24 360 26.53
106 361 27.51
36 362 65.22
186 363 79.59
312 364 15.45
24 365 92.30
327 366 21.85
223 367 33.07
47 368 16.17
57 369 66.12
274 370 46.51
106 371 45.14
57 372 96.25
327 373 20.15
199 374 30.29
263 375 10.30
373 376 27.13
170 377 22.72
250 378 38.52
204 379 75.27
216 380 76.56
197 381 72.68
251 382 63.70
342 383 82.76
83 384 13.20
85 385 77.97
212 386 84.85
303 387 27.85
241 388 74.69
68 389 17.67
39 390 2.42
244 391 59.79
312 392 62.78
178 393 19.89
65 394 82.83
241 395 53.27
242 396 61.73
177 397 56.80
209 398 30.70
339 399 4.29
72 400 87.45
138 401 1.61
150 402 4.36
90 403 53.39
286 404 74.46
98 405 82.02
48 406 96.03
326 407 4.43
229 408 23.33
206 409 59.11
21 410 17.49
36 411 64.54
246 412 37.33
54 413 3.64
35 414 59.90
229 415 9.93
306 416 87.18
75 417 19.64
19 418 38.00
391 419 68.59
49 420 42.10
328 421 87.34
185 422 91.43
118 423 95.94
330 424 14.10
89 425 19.92
378 426 66.43
249 427 8.80
321 428 4.80
318 429 69.79
149 430 17.37
351 431 11.05
316 432 88.25
240 433 94.09
151 434 1.72
338 435 37.71
175 436 13.29
219 437 79.94
359 438 15.83
352 439 18.48
99 440 30.92
391 441 58.52
26 442 20.87
97 443 99.11
272 444 76.77
424 445 87.37
244 446 47.61
435 447 96.69
154 448 27.11
348 449 61.11
281 450 53.46
335 451 69.64
269 452 22.87
246 453 69.47
305 454 25.46
225 455 65.63
141 456 24.36
49 457 51.73
18 458 89.48
240 459 67.90
214 460 19.73
181 461 59.39
394 462 52.69
267 463 2.19
127 464 46.85
36 465 6.63
97 466 60.12
298 467 65.06
281 468 24.85
274 469 19.69
182 470 21.48
232 471 4.68
0 472 8.48
241 473 88.07
338 474 6.25
156 475 63.21
144 476 11.24
383 477 90.31
250 478 77.67
184 479 41.74
368 480 53.80
316 481 23.83
157 482 22.63
447 483 94.92
2 484 22.42
187 485 94.78
301 486 97.94
446 487 86.74
20 488 53.88
369 489 3.38
62 490 30.77
339 491 83.10
425 492 87.19
228 493 3.95
435 494 64.90
379 495 88.39
354 496 91.05
253 497 31.63
464 498 99.11
393 499 59.15
342 67 53.93
199 357 52.40
260 453 6.27
267 83 64.40
356 414 47.49
465 394 20.89
482 23 84.79
118 201 3.50
363 171 34.12
83 378 59.67
166 220 98.82
41 271 36.91
110 31 79.42
107 150 25.30
417 6 35.77
132 323 33.42
75 157 94.94
312 127 45.85
35 491 7.97
151 74 68.21
104 240 49.98
124 134 94.16
2 244 88.51
186 351 7.83
453 121 79.88
134 253 47.69
413 180 13.19
215 492 20.07
219 27 59.38
247 30 44.79
4 134 34.45
482 111 81.30
82 113 38.73
66 151 11.02
200 104 61.57
192 90 38.86
360 355 61.79
186 71 16.15
139 142 3.45
435 389 56.80
305 246 36.87
268 80 41.49
217 14 7.57
262 432 13.52
159 132 83.64
176 177 54.70
151 37 58.11
455 223 88.82
103 214 92.68
130 149 76.65
40 455 8.95
85 75 37.56
92 145 57.63
213 407 57.68
486 66 44.54
215 95 97.09
34 246 64.01
61 53 56.50
159 156 93.62
400 139 35.76
30 31 25.70
110 468 96.89
418 61 32.64
240 274 68.67
347 112 17.02
87 327 37.24
355 214 68.21
13 275 71.71
247 435 62.90
195 335 44.22
292 217 71.47
197 327 81.53
29 97 15.88
6 189 79.10
242 37 85.70
45 476 19.33
295 183 32.67
440 49 83.86
490 296 62.71
48 491 60.90
246 135 55.08
327 332 53.21
376 213 91.85
487 71 29.61
224 166 22.20
221 63 14.15
250 359 2.55
141 151 50.43
160 141 15.27
113 189 88.70
106 287 8.49
167 114 96.32
56 343 52.09
393 330 6.44
420 54 27.05
188 127 30.93
432 378 54.33
212 371 65.45
40 31 36.02
17 497 27.91
336 103 84.36
291 122 77.84
431 178 88.87
136 424 33.35
412 196 88.37
355 385 41.63
361 317 10.46
78 29 26.54
446 422 73.72
455 439 15.71
5 127 11.42
195 271 15.93
352 54 81.46
351 190 1.85
181 102 3.71
416 309 9.24
279 22 31.60
372 100 72.33
189 46 81.85
185 353 74.45
382 359 38.82
182 406 81.45
104 258 99.66
57 110 45.54
434 143 23.53
8 59 59.68
466 191 84.92
242 415 53.57
400 104 30.10
479 141 49.51
498 23 39.72
348 57 84.08
469 162 61.44
144 219 59.66
9 154 12.10
328 162 6.11
309 480 82.33
313 223 52.23
417 123 40.33
419 454 20.36
127 452 7.02
194 152 10.75
20 121 46.46
456 265 95.62
2 274 60.08
395 455 41.55
347 264 48.27
491 77 11.83
254 346 3.57
121 118 5.33
482 245 90.57
71 292 99.10
365 164 12.38
321 120 28.05
348 474 91.65
382 369 27.72
77 216 92.92
105 59 74.17
356 165 24.05
82 287 70.65
263 121 64.48
248 192 44.25
385 409 93.05
144 230 73.32
169 431 43.71
320 313 15.31
426 242 92.25
148 348 58.85
300 204 65.34
299 287 52.05
267 50 38.35
481 298 30.25
191 183 37.50
65 180 6.56
411 349 32.06
231 21 74.08
272 447 74.16
382 447 79.59
403 248 2.18
237 399 42.50
63 166 6.88
10 0 83.89
1 43 74.64
254 109 89.48
238 20 56.48
152 252 66.29
232 376 46.62
54 110 89.39
372 13 69.77
246 251 10.82
260 166 81.19
323 176 47.35
37 29 51.56
286 136 86.87
363 374 27.60
493 378 15.45
144 110 64.75
242 164 68.74
139 388 85.28
137 487 79.70
33 99 4.07
448 422 93.72
363 311 80.91
174 97 2.13
241 312 60.94
33 305 90.40
77 449 64.59
350 43 56.67
381 183 46.23
277 172 34.44
277 205 62.81
442 154 38.22
136 369 43.56
211 43 53.47
422 137 57.43
7 170 11.94
322 248 81.26
100 98 14.04
43 331 96.65
78 460 1.86
100 237 36.50
73 180 82.76
468 168 87.99
27 379 3.74
332 301 14.89
301 160 49.03
75 482 21.62
151 435 95.40
271 478 41.12
425 408 42.05
252 8 77.90
284 433 52.74
322 401 59.28
229 429 78.45
180 113 12.37
268 414 19.97
27 489 91.66
237 141 93.04
46 264 79.76
185 189 97.06
285 441 79.38
475 77 88.54
196 399 62.74
234 129 44.56
2 161 86.46
72 430 46.88
301 309 35.75
365 46 34.33
364 92 55.67
193 130 96.41
430 267 58.42
27 242 76.18
57 439 33.46
489 25 17.24
53 379 30.27
231 303 86.44
322 105 35.79
255 322 96.92
33 39 67.25
223 232 85.88
455 15 94.87
480 42 72.12
82 100 69.36
84 441 45.87
67 494 79.11
212 225 81.44
138 400 71.83
226 7 41.95
360 41 83.83
86 116 78.24
295 423 22.25
271 403 93.22
341 486 81.71
351 422 49.45
89 490 40.01
207 54 39.85
129 44 94.85
155 270 41.75
208 130 12.89
448 69 62.95
125 364 89.33
316 487 50.45
402 328 21.49
440 31 34.90
271 473 7.94
97 180 68.86
0 309 6.12
155 465 52.50
169 25 6.92
225 326 34.63
249 451 22.51
344 119 64.44
47 374 33.54
236 166 97.15
200 438 3.16
153 387 27.66
161 239 53.10
65 246 51.32
91 415 63.25
248 492 72.75
474 241 58.04
416 438 40.39
197 485 13.00
307 74 56.59
300 274 21.60
266 427 46.06
264 440 69.80
220 357 87.68
345 449 41.44
144 197 41.99
120 24 52.27
400 292 61.60
299 342 20.44
424 1 48.27
67 153 80.00
149 271 23.56
117 35 45.82
177 108 52.90
482 453 96.31
203 449 82.94
269 70 46.44
224 470 8.32
469 121 32.02
199 397 51.06
356 464 62.62
434 113 68.85
144 83 96.40
443 112 98.39
451 94 26.12
408 150 40.86
62 271 16.35
445 347 9.64
120 316 60.10
137 367 80.75
7 223 28.16
178 10 21.94
472 154 8.15
301 97 55.58
239 400 52.92
130 308 40.61
322 223 59.64
85 168 62.27
169 288 10.11
227 277 21.58
329 284 44.96
100 314 60.25
485 138 89.99
304 439 80.02
236 30 82.23
466 12 92.93
346 335 95.07
349 420 35.09
199 441 19.30
365 168 78.74
398 498 65.45
155 450 41.07
274 435 73.44
48 240 59.96
271 328 98.01
42 146 14.72
474 492 47.94
129 193 15.05
304 392 23.67
267 257 33.90
359 155 26.50
235 163 28.63
129 289 61.21
309 337 32.41
133 108 95.79
487 3 6.29
353 329 1.51
407 311 41.10
380 115 87.33
295 383 50.29
379 242 49.58
164 330 30.15
48 459 51.25
368 121 3.87
131 106 66.02
223 93 21.95
460 298 62.57
42 205 83.97
316 86 21.23
335 233 90.65
462 112 72.98
245 277 32.66
43 177 9.77
483 397 76.74
260 29 94.53
497 252 61.15
238 212 89.31
308 106 27.96
41 423 89.14
389 110 97.53
473 72 86.02
151 170 80.11
159 213 8.45
478 48 30.22
271 308 77.86
169 306 48.14
13 44 45.36
155 204 70.03
2 97 63.25
288 338 12.34
307 163 65.61
290 314 73.63
51 325 65.56
193 156 91.65
380 279 55.76
449 448 22.93
269 313 14.10
6 468 90.85
498 471 39.14
116 111 77.21
345 418 96.71
498 208 70.62
469 111 30.61
357 304 84.45
294 185 10.86
40 134 2.40
295 255 20.20
95 262 53.58
450 112 30.50
403 228 39.11
46 425 76.92
352 423 30.97
325 244 79.36
124 102 31.55
430 396 15.74
16 288 9.81
402 436 60.89
101 31 15.34
121 481 41.19
112 236 2.68
214 282 10.16
86 487 29.24
167 312 33.55
211 436 87.67
59 367 84.22
297 383 77.99
168 137 90.90
295 238 37.04
36 360 6.28
241 324 36.74
175 39 6.64
34 477 11.68
316 496 22.49
195 207 68.68
324 119 35.70
54 416 32.40
424 84 60.19
230 232 39.27
67 120 22.21
237 362 38.52
496 389 27.31
38 423 64.49
66 91 81.04
407 287 56.31
37 111 20.87
33 17 88.44
265 293 69.84
485 23 24.96
444 442 67.14
467 32 38.57
463 28 39.92
349 66 80.34
65 485 89.09
278 392 98.70
198 429 96.84
89 315 67.74
248 432 88.40
343 417 50.70
171 214 89.69
471 181 12.65
133 496 53.32
36 198 19.36
362 263 20.43
427 41 78.04
132 91 61.86
300 32 6.59
337 132 42.63
168 476 31.17
23 499 10.48
172 322 1.77
353 307 42.55
414 343 60.14
42 205 19.01
155 484 98.22
13 468 56.06
152 120 11.40
106 458 51.69
492 478 47.76
499 1 23.57
221 25 45.25
476 230 51.39
227 497 80.89
29 39 15.10
94 47 41.10
52 412 58.60
102 64 64.42
37 22 26.32
456 14 31.69
351 13 31.22
449 234 14.60
17 62 92.49
244 290 20.19
462 319 14.07
89 265 93.56
348 317 38.70
428 272 9.36
277 161 11.13
435 117 85.64
424 320 65.07
415 269 57.90
283 138 64.90
233 382 28.61
181 196 8.18
20 285 21.61
258 485 67.13
260 414 1.79
326 43 34.00
414 330 16.44
368 255 94.88
335 22 93.89
241 305 57.71
210 390 36.75
468 423 11.88
398 295 96.20
92 405 32.82
456 165 77.33
92 491 95.15
389 257 12.60
155 125 58.37
93 313 64.68
152 406 45.12
201 116 91.19
132 437 24.06
111 335 54.82
227 279 78.01
181 236 32.34
196 180 25.16
107 422 66.62
348 77 43.34
196 23 19.40
66 27 51.71
241 81 6.16
158 213 9.37
499 177 68.53
488 256 6.24
382 437 86.63
441 486 13.51
344 445 17.86
357 145 16.13
495 193 3.19
298 259 71.93
359 0 81.07
37 10 66.35
152 362 38.64
454 350 93.17
36 232 63.73
205 25 26.67
55 370 76.13
327 79 25.73
29 426 31.83
105 224 59.11
61 435 52.68
98 473 3.74
349 477 34.35
480 432 99.32
368 320 77.68
194 25 99.76
209 81 90.72
318 260 17.19
275 289 20.49
74 247 20.02
131 160 66.49
393 259 66.06
165 460 27.09
299 440 17.13
135 309 41.39
55 355 86.52
0 64 66.02
168 234 95.76
414 10 91.86
87 84 56.50
187 67 60.63
371 312 85.30
232 477 96.87
71 128 33.98
193 115 87.79
488 22 24.03
308 23 66.38
209 43 91.97
222 457 26.52
377 396 98.87
131 84 70.11
194 307 90.94
367 392 65.10
1 463 25.93
75 8 71.75
310 496 81.25
252 304 54.18
406 365 80.27
147 440 76.71
398 169 62.98
85 301 58.09
192 347 28.54
111 214 39.39
359 67 17.73
236 494 78.69
81 156 64.66
96 408 61.16
338 315 34.23
123 314 78.61
217 65 87.17
208 2 16.41
487 194 24.95
74 157 98.09
52 17 34.72
198 253 65.79
0 186 80.10
2 134 1.68
161 472 93.92
186 95 51.79
2 313 98.79
488 373 35.81
275 361 30.95
409 287 75.15
110 191 34.52
378 389 32.98
492 389 42.28
263 244 43.67
443 405 90.33
289 91 63.54
450 446 39.00
28 434 78.69
461 210 41.71
88 119 54.58
224 81 56.71
378 311 64.83
137 304 57.61
434 67 98.72
14 362 50.32
419 152 44.64
271 454 60.29
436 483 84.45
326 444 33.52
78 384 30.46
468 108 73.35
198 486 96.91
170 475 66.94
383 410 62.53
340 276 84.36
202 195 27.36
8 318 41.31
112 254 26.01
151 81 16.27
399 11 42.03
471 479 78.46
273 30 60.06
238 52 18.83
359 435 95.05
399 275 34.38
450 477 25.15
357 338 30.91
367 302 89.64
211 453 81.05
352 205 45.83
228 176 37.57
213 301 12.97
185 391 35.88
484 250 63.89
45 150 95.73
234 452 81.72
119 310 65.49
323 29 7.34
133 240 89.72
376 444 48.15
130 25 11.08
67 238 50.87
35 275 65.42
54 111 21.68
361 156 80.18
442 243 27.27
353 362 87.31
102 37 3.62
6 22 98.18
215 398 89.28
481 380 17.94
423 448 60.63
167 335 78.39
155 389 89.07
393 102 87.71
133 45 8.69
325 398 74.16
180 353 17.03
63 211 24.94
39 278 78.95
312 259 25.88
109 182 1.31
497 202 17.19
161 209 9.41
436 454 40.85
367 87 8.25
394 264 91.33
135 444 57.56
413 360 12.30
66 251 44.26
266 63 2.59
50 25 95.37
282 22 75.46
349 35 7.30
157 471 10.55
68 339 65.40
376 85 99.12
435 72 99.02
198 337 67.72
173 404 3.40
425 22 93.34
289 72 57.48
187 354 54.46
139 55 62.66
300 212 71.15
415 133 67.63
469 361 59.80
287 296 21.81
402 347 68.69
229 20 26.38
308 297 71.83
302 438 31.92
321 477 5.96
66 116 10.14
495 268 52.86
248 35 74.98
191 4 83.75
220 144 70.49
172 46 91.78
314 276 59.90
360 84 18.12
280 386 67.02
272 59 3.97
470 125 2.43
75 473 68.69
41 221 14.31
491 264 2.70
303 484 32.96
412 9 5.14
219 175 84.94
399 388 76.76
376 20 72.95
143 293 30.98
388 115 4.31
102 43 54.62
153 305 96.66
417 31 15.52
254 401 3.88
115 170 83.02
290 66 23.07
30 399 79.24
51 117 3.43
196 99 29.60
163 206 57.19
206 286 53.46
142 291 63.05
218 208 74.33
301 314 18.58
296 429 65.97
10 72 98.29
328 454 8.38
169 5 89.42
358 53 2.43
84 217 17.76
411 423 86.71
27 66 10.68
448 136 2.85
48 289 53.91
402 85 51.93
278 447 48.01
221 275 83.70
62 297 63.79
373 155 84.26
283 239 41.22
399 3 36.07
153 30 31.34
198 478 23.70
304 378 27.66
76 133 46.11
277 263 62.08
255 484 97.63
187 399 33.01
143 467 62.68
234 27 36.40
237 215 95.83
119 468 65.93
449 210 37.89
180 92 62.75
165 208 39.54
428 123 63.34
265 313 70.84
164 301 42.13
288 296 96.69
48 30 92.47
208 120 24.32
373 91 85.51
88 41 70.39
108 73 81.94
55 238 39.59
280 18 58.32
112 283 74.68
131 299 24.05
275 88 41.07
238 488 92.21
80 48 32.01
138 421 51.50
16 362 47.26
456 322 90.75
488 377 49.92
229 10 50.13
444 122 76.48
121 254 80.15
303 381 66.89
429 471 98.36
438 51 11.96
66 41 1.53
138 57 33.00
251 13 44.25
289 2 97.04
417 83 31.90
212 27 10.18
142 1 2.73
371 304 50.66
189 234 51.68
347 172 97.24
53 90 12.67
33 229 80.47
227 332 73.04
391 122 71.32
285 39 14.89
188 103 60.08
66 245 82.56
50 117 6.41
267 158 69.67
455 357 66.57
343 262 28.10
476 296 4.78
314 375 42.87
370 267 34.10
280 404 27.41
273 444 71.92
146 363 45.11
167 265 26.13
345 33 80.87
109 488 9.69
397 183 21.55
276 159 17.98
235 326 30.99
379 48 4.81
145 329 35.50
303 454 54.94
416 100 72.32
274 120 89.38
454 317 56.77
439 427 25.16
134 176 90.81
443 452 67.38
48 40 34.34
28 419 63.73
128 65 27.88
483 220 39.65
431 136 59.14
94 262 68.90
23 216 74.34
484 8 45.14
286 494 46.86
124 437 7.59
473 485 30.14
148 365 57.36
223 345 23.35
128 329 53.51
339 260 20.77
298 207 68.24
72 479 3.33
80 155 2.62
426 359 91.73
363 16 49.22
200 213 40.04
66 182 93.60
263 215 75.04
92 469 95.12
205 62 74.35
412 66 22.48
142 139 43.95
208 71 10.57
413 498 23.04
94 213 42.10
248 414 90.30
254 332 95.86
484 95 24.77
193 188 6.19
390 245 7.38
89 157 75.80
18 299 67.26
278 359 22.74
193 125 78.15
467 219 88.84
110 320 42.58
467 74 89.58
153 410 51.27
259 104 48.81
334 346 62.03
472 435 99.77
28 305 90.21
223 435 35.69
341 128 36.82
310 447 85.34
492 58 31.46
440 25 13.22
368 30 24.24
95 290 39.53
11 476 54.23
23 448 42.69
193 476 26.38
13 51 48.26
193 245 18.90
350 55 59.32
227 399 12.64
423 339 67.16
46 59 20.73
80 6 95.14
69 369 97.56
53 393 34.37
175 438 79.37
103 451 1.82
465 497 21.47
308 347 17.45
450 74 77.63
150 350 45.57
227 396 9.87
334 328 20.78
84 398 27.12
310 451 89.90
484 126 10.92
487 81 77.36
42 399 26.93
341 59 93.44
48 9 64.23
5 11 68.75
154 238 20.22
361 424 40.89
75 8 70.29
159 170 62.66
487 155 59.68
254 494 86.74
324 388 92.09
391 230 93.65
157 130 50.73
350 487 73.96
393 141 31.52
333 355 42.13
101 430 1.92
119 441 7.46
88 429 92.10
387 35 37.22
268 211 41.65
48 102 26.85
387 111 9.27
235 314 65.54
446 207 42.24
395 40 47.23
121 141 1.29
355 112 29.55
259 52 22.89
171 440 90.25
77 60 10.98
223 109 9.01
100 496 77.79
458 84 82.55
156 382 91.03
496 278 23.46
190 251 18.71
167 106 47.09
438 365 71.24
137 36 50.84
224 465 71.62
21 189 26.69
273 289 8.70
488 99 67.36
17 256 77.64
401 252 70.06
30 294 85.75
301 314 26.64
184 252 97.16
471 389 91.43
51 465 45.67
339 487 99.53
440 112 80.86
37 100 96.92
219 117 14.26
135 370 72.10
181 401 19.68
478 54 55.29
381 238 9.46
1 61 3.10
10 112 26.46
485 303 89.50
0 243 2.24
157 281 39.46
413 352 84.73
425 487 30.07
41 20 95.95
451 498 3.07
28 379 94.52
356 232 44.53
426 243 1.95
462 80 37.39
336 80 77.56
323 89 31.14
409 2 63.50
465 279 53.28
391 320 69.53
70 124 98.02
303 152 65.37
126 8 67.76
362 435 96.60
211 249 97.57
364 85 70.21
112 408 94.38
141 170 68.00
374 487 4.33
94 378 73.47
186 300 96.11
276 455 27.54
97 433 74.21
298 295 40.23
95 7 50.05
471 223 93.18
280 335 71.86
179 328 24.55
432 54 34.97
464 148 33.21
317 186 15.21
146 462 82.04
479 411 30.23
469 209 2.29
97 156 98.20
123 480 57.33
86 112 55.24
309 291 23.09
203 223 23.36
83 188 9.34
46 357 49.57
308 356 43.05
378 335 54.15
380 156 50.65
30 254 29.13
39 229 86.17
123 167 92.99
42 476 43.96
141 31 6.09
146 467 81.70
299 13 46.26
138 321 93.90
143 51 53.14
207 432 96.20
185 314 64.30
319 354 6.50
285 477 14.96
363 372 61.57
233 365 70.87
179 12 76.81
164 311 12.62
7 302 90.51
58 445 94.50
297 5 53.83
192 190 68.79
193 9 38.58
423 294 19.52
320 9 65.86
193 243 1.68
450 274 47.36
174 290 13.22
411 150 46.84
322 208 91.27
284 357 1.65
178 49 25.63
238 242 92.36
153 165 88.98
249 337 8.51
365 383 91.88
198 333 47.20
396 8 54.16
405 271 59.02
216 93 55.68
324 229 96.29
438 407 78.04
241 498 64.24
406 3 60.39
216 252 80.44
36 469 85.98
451 167 47.86
492 63 41.91
472 320 79.75
453 388 52.87
143 213 54.79
43 3 39.33
344 96 74.27
239 354 98.20
300 423 30.62
51 459 35.41
184 263 14.25
3 255 13.48
330 79 45.34
281 385 56.67
325 380 38.72
450 423 91.15
483 119 40.60
366 359 77.41
252 11 91.58
390 414 90.60
349 99 66.37
476 102 65.08
18 285 40.89
380 66 51.82
483 243 53.57
299 193 42.41
470 29 95.40
90 395 77.77
212 0 48.92
109 390 88.29
317 240 82.85
141 68 79.46
220 86 20.05
82 318 82.35
478 302 21.25
106 453 88.52
157 424 25.50
180 14 4.47
414 78 23.62
160 39 13.58
172 356 8.75
135 349 22.39
52 421 66.98
255 4 87.85
375 334 41.68
239 440 65.19
148 449 50.52
86 482 37.28
271 396 2.88
309 408 37.90
237 432 33.93
257 419 56.35
345 472 70.24
371 79 16.48
215 454 44.88
362 45 10.03
314 45 52.32
190 483 68.16
432 255 35.33
456 416 1.75
167 153 54.69
86 410 78.02
207 107 51.19
398 478 92.25
296 193 84.56
177 55 48.37
349 221 71.18
323 411 78.51
427 195 73.83
132 151 79.76
245 170 9.87
290 257 69.92
107 316 83.31
248 66 17.01
116 363 56.88
143 40 45.60
67 241 47.36
36 65 12.69
137 344 76.86
197 476 43.76
173 221 49.28
302 364 27.35
193 323 33.34
339 72 37.47
167 40 55.22
337 35 31.47
266 102 74.26
64 139 36.89
126 128 85.54
236 326 56.54
497 351 49.63
280 154 19.51
321 347 43.21
178 39 71.90
453 206 97.84
240 395 6.58
270 161 43.50
190 226 80.78
379 204 96.92
413 292 65.77
423 289 66.08
358 422 7.72
158 243 58.61
281 273 4.07
328 78 58.10
415 170 78.61
38 441 11.17
116 483 1.17
480 363 60.29
325 276 66.39
348 51 62.22
223 409 96.07
251 419 95.28
127 200 92.20
394 380 24.29
220 148 44.76
441 186 85.10
323 302 20.54
284 135 84.99
449 312 65.99
258 161 19.07
209 384 91.86
82 135 5.88
50 115 1.33
291 361 50.11
315 81 51.05
157 22 9.75
292 198 67.69
410 482 7.67
244 283 24.61
205 41 84.27
218 251 53.74
492 333 38.74
185 384 96.87
431 27 33.20
58 342 3.84
184 351 86.39
497 495 93.02
465 406 23.92
67 2 37.36
482 207 99.75
410 425 74.30
222 269 56.09
374 455 40.38
140 386 19.39
268 296 16.40
330 481 75.17
266 330 81.81
400 295 55.85
16 363 81.30
