10000 20000
2663 8284 389.80
3644 3032 1259.74
281 9574 307.88
6381 6660 470.09
6972 2686 618.17
7331 9173 569.89
905 162 671.87
9952 7742 242.84
8605 9686 120.34
687 4663 804.99
2100 5998 429.61
6531 814 86.61
71 6259 111.36
5475 8427 721.63
2153 9032 743.92
3949 4817 467.55
7316 3945 667.49
7849 7598 499.32
9872 582 336.73
4258 6844 957.60
3268 7941 492.71
2370 4174 939.84
8104 2322 79.23
8268 3061 722.16
8361 5308 533.50
4076 6813 165.41
1306 6959 769.83
3979 7729 728.07
3219 9455 506.85
6156 5372 24.08
4839 6458 818.94
6541 2155 665.70
6755 4390 592.70
6105 6627 847.15
4972 363 897.85
9824 4593 342.25
4657 2194 842.04
5119 2761 889.13
868 9739 371.73
2174 9229 479.88
5047 2602 367.78
2395 2705 440.44
9562 6374 451.64
434 2781 371.98
2181 6591 486.81
4505 7020 262.84
9401 1047 928.85
9176 6156 279.72
1789 5281 267.75
9136 3114 386.28
1997 8960 416.25
7707 6654 786.44
7506 2826 246.63
5767 8374 172.65
8917 4293 265.93
3956 3965 610.77
6895 6351 666.97
6670 6457 411.05
2725 7105 529.71
5590 4907 389.13
48 96 125.40
1927 5801 525.33
7495 7455 633.57
1957 9284 1019.88
9089 7445 504.84
2398 7438 662.52
6405 6457 487.31
4092 263 643.20
5635 6211 469.59
8638 4553 954.80
504 2594 538.54
8518 7399 304.35
5297 1540 609.11
209 8022 499.54
8645 5799 984.95
9281 5045 609.13
2247 7561 154.86
846 9742 574.42
5016 9156 1067.32
5379 457 799.61
6601 4129 244.79
7895 9359 773.81
587 8339 611.47
9622 2574 688.87
4550 8260 712.38
7127 5054 303.59
7206 1997 360.20
8806 2503 148.43
9890 9015 201.82
6878 4887 338.60
1166 6159 821.00
9933 3414 783.25
72 7131 428.30
3156 5089 706.05
6287 8535 734.59
5546 2889 442.69
2665 9794 888.96
2248 9604 442.50
8133 8222 600.85
2178 2684 999.14
6483 5658 529.83
4090 41 679.33
4007 9248 441.77
8897 3897 961.29
4615 2127 313.90
8785 5782 691.89
4638 5070 270.19
9196 4711 513.85
2201 8704 795.75
6152 8489 633.76
3592 8050 164.48
7730 6257 883.92
7844 9978 848.59
2213 5978 483.44
8200 743 576.85
5014 1035 655.08
6401 5456 589.80
7429 6761 838.21
4705 2678 343.94
658 9320 539.34
4805 5795 521.54
1454 5795 501.23
865 650 262.41
506 3067 586.91
5707 6658 658.78
7908 9299 347.50
4709 5638 719.47
1908 2553 854.20
5616 4121 531.17
4883 168 689.96
1216 9897 428.29
7556 7618 157.10
5354 1337 314.31
731 6411 250.39
4015 1389 109.73
2083 5172 602.31
3537 3538 926.73
967 4402 661.11
4188 1474 437.32
3821 9895 748.33
4484 1729 660.09
5546 5545 83.76
7367 7454 455.72
8099 9335 384.90
1575 9334 406.99
5856 2792 515.87
9232 9764 193.33
6762 938 511.07
1101 3845 759.95
7349 1468 589.43
1586 5784 752.43
6640 5123 850.62
9322 3959 818.18
9526 9863 152.62
1785 9699 814.74
9758 6270 167.63
1429 5305 512.15
1815 5148 724.96
9111 6266 377.03
4484 687 64.88
1953 6692 139.95
9831 7537 457.00
6456 2945 533.27
8475 7557 192.52
6790 2176 784.47
9025 8376 414.48
7960 2017 147.00
9852 7283 765.15
5976 5730 363.82
7146 7762 969.77
5429 3256 674.00
384 3210 254.23
4913 8551 649.42
8359 4025 468.97
4818 9195 572.19
1064 3123 399.70
5887 7247 387.34
660 2343 753.35
6544 9135 825.80
6252 9686 177.72
7663 1629 1060.27
4414 1975 265.76
3646 4266 823.36
5610 5974 371.53
9996 9108 286.81
3736 1778 347.87
2365 472 176.82
4988 3630 457.81
9024 3347 543.13
4007 194 712.54
8894 1423 902.78
3317 4781 161.97
5022 3977 560.99
7124 1566 273.06
9464 9728 696.21
7604 3479 651.57
1357 8371 722.80
5454 5003 259.93
8989 1065 407.85
978 5338 542.32
173 1066 276.62
7116 8890 722.56
7891 2104 981.88
8873 6915 342.43
1804 9232 777.71
3461 698 463.11
656 6778 336.89
1832 2030 853.21
7107 5308 134.65
9949 2923 520.33
5037 7553 355.22
6402 6394 197.61
5924 8208 888.32
7750 1266 442.11
9273 5080 654.03
6604 5799 1067.12
6146 3720 678.08
1041 389 463.57
2176 9914 991.81
7304 3980 233.81
5499 7117 397.11
1031 6155 510.19
247 2863 771.37
4537 7354 593.74
4523 4486 324.23
6629 9560 454.85
8392 3031 334.65
5955 4316 320.35
7592 57 515.87
1934 6865 538.35
5137 8538 292.31
9016 7635 347.57
2258 58 607.85
8025 4435 851.31
6324 1681 192.44
4767 8175 57.25
8799 2150 449.01
682 9046 305.49
1365 5220 187.13
2753 5889 311.72
9706 9382 726.19
5449 8098 164.26
8766 7756 793.66
8767 6358 969.66
7813 701 725.43
9575 2950 382.99
9240 4944 194.09
586 7850 189.01
5002 4963 842.87
8637 7678 50.00
6644 3405 528.10
5854 5443 408.32
1907 6536 781.31
842 3273 713.52
8108 3595 652.18
5514 7815 187.22
9329 963 268.15
2265 4447 406.36
5072 1032 508.04
7157 2885 377.58
1734 6733 1097.36
2188 7326 738.87
1677 9126 203.53
5176 3031 313.75
4089 166 541.06
7061 733 918.26
9923 9267 729.04
2529 1830 825.56
2156 3371 396.21
1455 264 221.46
3318 6969 352.06
8079 8999 577.01
4285 345 674.84
3447 9357 102.88
7729 604 456.32
8594 5815 713.38
7337 7134 411.16
3141 5366 201.06
6260 4670 222.18
4749 6701 444.64
1188 1811 51.11
3787 1111 256.04
1078 6316 746.78
2941 3234 431.45
6039 749 342.71
3499 5709 428.36
7718 7930 625.92
4708 2003 579.73
4627 8155 318.94
7712 2357 653.08
8760 6307 658.34
4524 2449 624.72
3441 4018 521.81
4168 6054 712.77
8688 8917 282.12
2755 9876 355.56
728 6542 211.74
7339 8159 209.88
9210 280 513.35
7745 1601 908.40
7381 7596 233.42
7310 5100 607.70
5527 8371 584.89
3455 6506 660.24
6526 1168 364.13
5215 1638 408.10
3827 9740 641.39
440 7268 965.56
3758 4608 1034.89
9674 8798 526.06
9877 2430 122.41
5026 6958 293.00
5324 2365 350.50
5117 887 715.44
8997 9214 561.45
8840 6379 927.46
6811 2503 405.25
1479 8690 323.49
874 1286 578.50
5196 3752 371.65
2454 412 780.89
5391 2633 747.30
6504 2183 137.08
6254 262 540.47
3143 5928 711.10
9060 3020 508.52
4710 438 817.08
9978 6387 639.02
2803 1447 721.35
3626 8152 706.88
662 2466 240.38
4531 7473 400.67
4969 2362 134.83
6163 2195 182.92
3649 7711 304.53
5948 2455 743.12
4475 7691 378.49
5089 979 844.47
9874 1343 298.72
7593 3017 434.36
3623 3005 143.35
2389 8334 773.24
3443 8720 884.01
1073 6246 111.40
167 4699 65.86
4399 7181 345.24
7165 5282 492.44
1006 8487 248.20
7645 3521 245.33
682 7646 359.71
1233 6630 237.93
6453 2060 597.22
673 1542 69.64
3040 547 646.00
9237 633 829.99
9916 9213 284.09
9991 2306 228.09
7547 3434 48.26
7378 4972 182.83
6033 3897 130.77
9671 6784 886.16
1079 3188 661.54
2066 8437 912.84
1675 6063 720.16
1959 8710 1067.53
61 9544 387.94
1692 6515 342.32
1604 2366 402.13
8057 996 534.08
2913 3647 145.67
7982 9182 253.03
2860 7973 824.90
7840 6759 468.70
1407 5218 692.20
1731 3792 300.54
9115 1402 774.13
576 6546 405.94
4590 8995 999.54
1336 2618 223.09
5058 3295 629.42
1328 5120 435.64
2839 3020 364.30
1635 795 869.21
5386 6044 445.91
1792 4652 656.98
6043 6126 833.98
186 8903 544.70
4099 8026 529.37
2014 1858 7.07
3244 3745 451.41
5651 8711 896.20
1499 2579 835.54
1610 2442 964.41
1574 2946 553.11
5060 2985 452.31
2593 2740 616.54
8105 1784 477.77
5760 6092 926.42
2579 7499 534.63
8488 723 1019.24
8503 4532 941.80
3201 8689 430.13
9787 3652 649.52
3067 1802 328.28
5511 2663 823.50
1899 7514 663.69
1374 3399 344.23
93 9336 315.57
5841 8020 411.96
8634 901 313.25
1005 1227 533.02
9993 5462 612.03
3011 2105 1020.51
7906 1943 763.74
9604 6394 534.34
9018 4459 397.06
7278 2220 385.59
9500 7066 477.62
5872 2567 401.12
5220 7735 1170.43
5230 7119 569.20
5249 2957 428.44
518 1695 141.43
8645 6359 602.24
6067 7280 712.63
3612 7072 319.02
8507 9957 209.32
8886 7871 353.55
2063 6792 148.19
9814 8019 518.12
3186 5184 789.97
2479 6817 212.98
7404 8331 132.50
3883 3277 127.32
899 9103 238.66
7364 2481 843.48
6222 2614 638.30
5438 3093 756.47
661 4084 802.48
5804 3080 723.44
7716 5769 492.20
6504 2575 467.27
5726 5390 586.81
446 7789 263.40
2182 6612 222.31
5809 1720 413.62
1797 4640 687.07
8537 5553 858.07
2971 8772 557.14
5182 3870 318.69
4227 2547 286.90
6352 450 128.82
1513 8142 71.00
9895 2174 534.31
8578 5699 445.62
1606 6294 636.49
1468 8110 768.02
8870 7195 242.22
3500 5668 526.09
4984 2034 911.24
8633 7145 302.48
106 430 135.15
1785 4996 698.70
2335 4757 347.69
3768 7518 422.00
4979 7996 904.68
65 7683 190.68
4798 1578 730.33
2178 4693 263.06
104 756 136.95
392 1710 412.83
3403 8213 534.58
9820 2273 76.32
5408 3320 556.34
4293 6744 212.60
1706 2926 761.53
242 1812 723.58
9708 2027 510.08
6808 2044 597.92
3136 577 466.72
9562 8116 649.01
4925 9627 607.77
2151 9723 398.22
7557 4329 273.03
768 7661 398.18
5086 1160 431.68
5723 4841 279.46
9373 5543 243.67
7114 1133 953.46
5215 7759 209.25
4230 6921 743.86
686 4472 315.31
5085 394 432.38
2851 1894 603.39
2438 5988 522.18
8823 2000 579.22
456 100 213.43
7979 2607 638.25
6175 5536 707.96
3289 6943 638.38
9549 4727 361.33
8103 5272 287.62
9568 3829 254.47
7167 3034 236.62
1314 2382 580.90
793 5544 283.60
5655 7831 499.47
6368 7093 243.40
8226 9220 614.00
5339 7016 713.31
1560 4162 655.92
9017 2016 149.97
614 3348 493.47
975 6789 931.28
8885 4264 109.08
3732 8434 802.10
5343 8187 206.70
59 4911 494.08
2016 7226 479.21
7945 9683 814.98
9609 5091 218.69
5227 1616 346.35
2922 7948 915.33
8709 1148 547.65
7168 4048 189.56
8165 8728 933.13
4562 3534 513.64
7096 5176 230.87
6882 8071 427.39
8317 2119 390.57
8688 2049 759.36
6906 4031 878.12
237 6965 654.39
8943 8605 328.71
4191 3240 484.10
8288 152 920.74
8331 9868 733.10
1769 7606 110.68
7816 6830 678.51
5106 4984 169.53
7231 9623 750.30
64 8145 698.48
9509 7160 907.54
9674 6392 302.52
1583 7991 392.98
4863 271 415.28
41 1769 203.09
4303 278 33.24
8734 9598 754.16
5235 2926 760.71
9190 3524 243.48
3078 3874 421.86
3392 1199 555.08
1480 1208 139.71
4382 6586 217.22
2544 7965 336.15
2562 8960 605.30
6110 2071 231.04
6120 5784 1030.07
4815 4055 155.24
3776 9679 212.23
4327 169 345.05
7800 4982 412.04
6799 6535 472.05
932 2034 312.20
5813 122 495.91
5558 5243 978.06
3996 5302 783.93
6443 1828 852.24
2862 7177 285.17
4767 5406 184.77
5142 7329 746.00
718 1252 444.08
5752 3190 601.14
3389 568 490.23
7246 3517 424.45
6599 1573 262.27
3686 4399 785.32
2907 6837 570.10
934 3839 759.70
8871 3099 456.22
313 782 48.17
8343 662 134.45
6084 1138 478.29
2490 8947 833.61
8315 7257 420.58
705 9809 659.59
938 1424 713.25
7413 6691 546.92
4614 802 684.75
3611 1860 141.32
671 210 739.78
9785 709 903.70
4609 9044 257.18
7546 1896 152.05
2883 2770 204.71
4995 9549 393.60
3552 3338 613.14
211 9636 456.01
4476 2701 625.48
4935 9143 75.93
6311 5641 190.54
8952 3601 224.18
3417 6366 612.36
6644 8031 595.73
3520 255 817.39
6244 4192 286.51
465 2381 632.81
1253 1427 612.61
1426 8800 206.83
3323 661 271.27
1570 8318 492.22
210 1474 569.00
8009 421 602.25
7462 8837 430.39
9475 2398 150.12
4333 2138 203.86
4391 3285 859.05
5739 4160 928.90
6003 8736 488.80
2191 5876 410.10
8991 4787 593.96
6420 5809 688.02
7169 7673 376.72
7236 8595 628.76
2825 6911 1136.35
9256 4395 574.67
1581 5819 659.37
5869 9590 709.63
6240 9684 521.08
4780 2067 675.43
2082 9113 295.68
557 2825 443.71
8750 6297 389.69
6985 1106 909.55
1385 5528 658.14
6982 376 288.92
316 9754 611.08
2537 7485 295.66
7427 6125 341.74
2432 253 879.87
3036 8040 604.86
1000 970 934.16
3859 3222 334.09
6912 6452 556.09
2906 1692 241.21
8519 1340 386.12
805 9077 966.46
4165 5908 6.00
1726 7502 375.97
7014 9463 775.58
3030 348 616.66
9839 9698 534.52
102 8729 361.96
3535 3881 913.30
4854 5967 701.12
4134 7891 1037.91
4008 1487 778.36
8861 7867 922.83
4709 2125 636.05
671 3967 166.72
3818 5543 501.52
5307 975 266.75
4620 5824 521.00
6883 2698 660.88
3326 3897 811.09
2161 2708 400.80
597 8352 387.60
2407 699 416.78
7081 5942 394.44
4581 1936 433.04
8262 5067 508.49
6179 2270 511.89
2906 1392 600.97
6489 3967 519.17
3517 7161 722.53
7934 3687 311.97
2704 3241 639.02
4663 3676 659.02
5417 1546 512.45
2726 8743 665.17
1796 1239 573.80
7804 8745 375.98
5943 211 801.36
9445 9377 692.72
2505 378 699.89
7665 767 836.39
1797 3844 432.26
9389 1056 883.73
1588 2231 100.40
5023 1457 66.48
9392 2958 415.00
5145 8448 708.24
2551 6160 642.64
8476 7969 330.64
4058 7554 940.70
3064 2206 949.90
8793 868 684.55
952 1088 623.00
7431 6749 747.32
465 6289 213.34
7127 8130 702.47
3408 5276 442.73
8326 2798 336.22
6332 9914 88.28
5029 1356 343.21
7724 773 298.96
666 9221 896.48
5573 3217 274.56
5381 4049 59.48
1186 9439 638.52
1603 603 1124.57
1646 6748 551.89
7823 2598 333.95
7836 5255 618.04
9347 8302 277.70
7896 2826 717.77
2784 1304 256.74
4454 1111 710.47
454 7139 714.79
1025 5483 331.70
4847 5101 497.13
2608 5513 179.27
4322 8181 453.52
8730 9703 1068.58
8582 6269 245.08
9143 6537 803.51
3224 7141 405.50
9637 1047 400.75
9739 7474 975.90
2654 5438 995.50
2128 550 806.95
4616 4912 265.71
8207 9070 477.53
6023 8661 154.06
6209 3401 442.49
497 1056 728.72
4854 3105 567.03
2921 9177 202.81
7639 8004 497.20
5232 2573 533.73
625 727 678.68
5463 3849 820.82
7868 5100 346.36
4896 3959 460.41
8926 3903 160.43
9397 7406 178.75
4453 365 552.99
2319 9012 984.77
9436 4694 719.56
7674 1997 638.24
4447 8171 150.27
9406 9302 430.37
7628 8679 481.47
4831 1619 502.14
6683 63 1044.20
4193 7308 337.63
791 6008 347.55
7509 8659 758.05
1108 8758 154.16
2619 6387 335.26
2661 8368 755.32
3793 3466 450.29
5086 2464 351.16
2479 4522 797.65
7159 153 809.78
2871 7958 660.45
4676 2277 452.14
3612 2304 456.21
957 8443 813.46
3924 3992 70.21
8507 4469 406.10
7653 9298 1096.81
477 5162 210.84
4309 7937 746.60
3920 3280 960.53
4324 2933 451.74
8001 4470 556.94
6400 3087 327.39
6934 8879 178.40
3961 445 740.22
5384 6832 31.91
8404 60 36.12
5462 8368 302.73
8716 2771 455.92
6812 8992 690.39
6763 5319 337.02
3461 768 221.92
969 290 776.84
5931 5278 517.26
4580 6203 319.25
8559 5256 562.57
9137 6560 204.36
9726 5537 258.80
9647 6661 878.62
768 3608 693.41
3458 6152 670.78
6792 1862 971.14
2564 2254 636.20
6583 1280 630.30
5025 3395 795.59
273 8141 519.99
5066 86 395.27
8909 6035 274.41
377 1192 922.76
7665 4957 260.76
7396 6224 925.32
213 6533 668.01
9136 6292 833.02
8422 5135 400.56
2953 9190 824.42
5095 6411 775.85
1694 1888 780.45
4626 4258 1021.80
4142 1209 538.18
1890 5520 1080.80
956 2163 214.02
13 6022 263.83
2250 5274 454.67
8409 8979 775.70
6467 6074 382.64
288 215 720.67
8651 6853 576.43
3100 7787 705.26
3145 7874 623.29
9275 2450 350.73
3416 4370 291.16
5214 5110 767.16
6258 9840 600.87
5720 6753 532.51
7401 7610 542.49
2273 4709 323.35
6126 8638 788.01
731 4728 401.14
264 5492 402.77
3707 3083 126.59
1566 3995 886.53
3298 217 679.05
7200 2750 178.44
4357 346 433.84
624 3632 300.47
9148 4040 867.05
8002 4362 506.40
5502 613 869.69
554 1222 826.46
7366 4307 614.48
5185 5991 707.87
9016 1311 263.14
981 9747 155.54
2391 1245 417.81
5239 6098 689.01
4329 3158 502.48
6445 3979 487.31
9727 3645 733.14
6730 436 847.84
343 3706 159.77
420 9492 1025.01
7747 4775 682.28
3854 9601 346.48
5388 4409 325.12
7176 9106 607.56
5068 2361 428.01
5097 4085 122.20
24 6078 915.57
184 2415 479.07
7323 1776 533.10
4865 8004 654.36
4934 1310 910.21
1984 1013 316.24
1307 8714 139.18
1450 1651 622.45
2420 1870 1069.60
7495 6519 276.12
6645 7701 235.75
2473 8385 173.93
8462 9649 544.02
7491 3531 577.51
8362 2588 535.08
7616 4738 190.43
5018 7800 317.24
3505 8694 659.00
9576 8370 409.84
6698 862 240.75
6032 8682 673.91
1876 3691 764.08
3748 3326 427.56
1694 2521 356.97
1548 9189 533.02
5392 4546 749.91
6891 7865 430.53
2931 5353 68.15
3866 423 613.94
8884 2228 239.38
9363 2852 130.63
6966 734 541.62
653 471 563.40
9428 6581 719.31
5193 2478 304.48
7444 7577 293.78
7513 9320 817.45
1269 7613 707.72
8998 2963 233.94
6486 546 358.00
2153 1879 519.46
5092 5396 292.58
6096 4376 142.23
749 9963 477.77
1151 5986 889.90
2191 6866 417.26
8838 5510 267.61
7600 5843 354.56
2333 3380 162.98
2425 7527 539.84
5859 9869 663.47
5104 9724 272.18
5541 2725 96.05
7337 4539 196.16
5689 3824 641.63
5085 4194 719.19
2055 6530 1048.27
9590 8151 704.09
906 6691 475.27
4466 2057 559.36
9029 6658 719.92
8923 7868 257.08
8520 6524 128.19
63 853 711.51
6256 2488 290.69
4732 8467 590.75
8709 6189 285.77
8191 4250 502.33
8914 1881 337.26
8789 955 310.91
2057 3875 176.18
5149 464 161.47
6757 4739 462.91
8615 7663 510.82
1431 3082 850.01
9720 460 527.09
6092 8643 659.96
4680 964 346.13
1519 4744 598.79
1817 4128 266.29
3584 2902 460.44
2595 2294 499.37
9091 7139 78.82
2896 4357 505.69
5372 1686 84.50
5313 7429 340.38
1913 462 645.96
7893 8670 763.53
1554 2860 914.91
6333 2985 398.33
2294 2405 484.52
9797 4738 361.78
7400 830 419.03
5702 5272 724.45
1926 3872 170.18
9400 1862 795.58
6774 1995 363.11
4156 2217 242.16
5486 7053 740.11
6574 858 527.08
5091 1887 916.70
8287 7004 650.84
8702 2532 377.93
5674 256 295.43
5393 8359 500.45
9593 4039 296.12
764 5742 806.60
8778 8164 699.55
6572 832 281.01
9788 4850 768.77
4704 9188 410.25
6713 1478 309.61
7536 7221 893.78
3695 3022 622.05
626 6622 840.17
3881 5717 273.73
8509 8520 232.17
9073 3563 356.09
1053 1099 676.34
3819 2798 478.70
9458 3412 368.64
3189 6574 626.64
9155 1967 466.20
1091 2079 376.56
2800 879 1073.10
6930 3856 804.75
68 3643 601.12
1687 7604 94.87
7216 5382 773.05
6978 7843 630.33
2004 859 192.00
3560 6866 625.08
5732 8986 600.67
429 6785 747.13
85 601 55.57
5935 9544 524.68
4013 9124 229.33
2470 9520 702.26
7444 3561 681.66
1600 6596 282.45
793 4882 284.29
452 7213 187.55
4877 2139 549.81
4817 2093 247.54
3874 8147 347.64
9936 2230 768.80
9007 9849 432.33
5448 1091 438.31
8835 2230 332.05
7876 8920 175.73
2831 163 475.28
4816 3196 426.48
5639 7287 904.90
9069 3083 804.23
7200 669 715.77
6031 7993 843.36
1903 2836 490.98
5206 6780 481.08
1327 6375 817.25
5225 5201 292.04
875 5162 748.96
3784 6234 644.55
1363 9232 350.57
7325 6550 440.48
7814 5201 700.59
5470 6997 523.94
1716 6639 923.12
194 7355 226.95
278 9263 751.16
6791 7478 536.71
6284 2822 419.24
1824 4539 439.43
5658 3382 554.09
1319 6986 959.23
6110 6544 353.29
8539 6985 784.90
8058 8675 397.52
3219 5773 743.37
4260 544 783.19
2323 2074 173.51
2097 4146 260.77
9072 165 572.73
785 5618 731.69
7520 1063 233.12
1233 4311 459.43
4893 7517 163.03
3486 3069 838.14
2056 5496 668.95
2804 9727 393.78
8834 5266 418.36
2623 3726 343.55
2251 7034 942.99
2401 1822 508.58
2807 6661 472.61
8718 1483 677.23
5088 7167 40.00
5629 4160 731.36
7332 6414 551.54
6130 1204 526.39
3829 7363 760.58
1868 5074 998.92
1232 5354 151.03
4496 9640 774.92
7202 7300 742.43
5719 6037 521.90
2566 8342 581.30
6115 1169 881.89
1728 8516 174.57
9343 888 679.38
1530 4413 856.87
2371 6618 506.98
1580 8000 497.88
7130 8912 865.76
766 9612 393.01
116 4595 262.15
6975 1984 165.64
6021 4559 1014.61
3690 517 943.17
4199 893 495.04
7817 9918 589.57
3282 6735 773.70
4612 5749 307.88
4256 6341 198.31
4265 9951 313.60
7229 2147 915.05
4364 5952 595.52
5117 5944 110.22
3952 2247 729.45
1208 4718 623.46
1859 7677 973.44
5665 5186 380.71
6013 1686 618.08
9745 6056 25.55
2204 296 795.07
3301 6373 583.49
214 2935 379.38
9461 1179 516.83
8684 3717 655.88
3872 9301 904.37
3669 1101 502.84
1449 4385 29.41
3405 6566 627.87
330 7357 284.89
5166 7890 485.04
2075 3377 1120.13
1919 4092 685.30
4916 7933 906.95
5778 4661 134.65
3989 7982 483.22
4958 3642 716.44
708 1524 349.24
6577 169 442.04
2703 5261 183.47
3886 6575 609.89
4562 3907 379.24
4028 2363 284.26
8293 3785 691.57
5282 4975 168.47
1142 448 568.11
2865 9569 700.36
177 4785 181.80
3661 5093 516.79
9070 9440 807.05
6107 9411 214.70
3774 7417 151.82
3053 4482 1259.94
8941 5982 593.22
4651 7997 600.48
7595 4890 115.85
924 2157 829.55
8797 1305 541.68
873 7090 479.54
5090 6155 613.87
8417 2585 289.66
2955 1283 857.62
2154 3132 449.23
2420 5816 497.86
8226 7842 473.08
1608 4333 560.07
3605 1734 975.83
1750 3010 563.91
6217 7043 867.90
8992 7220 415.51
1392 6587 855.10
2110 2317 96.66
5096 7260 380.17
9974 5969 169.96
702 1416 833.61
8476 9120 642.71
4001 1431 181.96
6755 6156 776.46
4564 5527 70.01
8324 9142 615.38
3369 6284 287.46
9827 3326 688.67
8018 7929 383.09
6336 587 524.80
1324 5328 383.02
7808 2717 702.16
8267 6270 233.14
1386 3363 581.87
3530 1360 204.66
5685 585 929.59
2776 4161 332.86
9705 3130 786.44
5593 6460 714.36
9286 6509 196.62
8339 3962 628.31
2003 1708 413.42
246 1830 493.11
1386 8264 420.69
6111 7722 266.61
5204 7435 398.00
3050 9364 265.41
152 1317 791.46
